model,country,W,F,target_var,MAE_global,RMSE_global,sMAPE_global,MAE_mean,MAE_median,MAE_p25,MAE_p75,MAE_std,MAE_min,MAE_max,RMSE_mean,RMSE_median,RMSE_p25,RMSE_p75,RMSE_std,RMSE_min,RMSE_max,sMAPE_mean,sMAPE_median,sMAPE_p25,sMAPE_p75,sMAPE_std,sMAPE_min,sMAPE_max,exog_vars
prophet,India,NA,14,new_cases,31181.94546784258,43466.06050586052,175.1820070380261,31181.945467842575,18818.50016889808,13087.505285311277,44628.63057598205,27027.731061412484,3736.7590286643467,105039.82028878662,34004.496173166975,24986.203591096462,14163.890401575589,47505.03535351767,27073.83711091209,4764.548856841574,106194.13057989991,175.1820070380261,181.2911744622633,157.6653474624402,194.408794387619,22.170123765350837,110.2474876164991,200,death_all
prophet,India,NA,14,new_cases,33449.05291636774,48496.8970776323,171.99513650042994,33449.05291636774,21226.26046740108,14659.063565888044,28806.23239267805,32347.543658983683,10187.689092762157,127855.05686317601,35994.670635144415,23229.494339462362,17426.035492676972,31612.747674400922,32501.27246779627,11123.04035247811,128978.11857855527,171.99513650043,188.1261677574268,145.4948524045647,196.569402502812,28.535838705270347,112.01607057486449,200,death_mobility
prophet,India,NA,14,new_cases,22204.240296708187,32832.144053294556,175.0527865594058,22204.240296708187,14561.400806222431,11448.964162014316,20112.837824149254,22184.919301151967,2471.579178586808,91429.80742446762,23616.164813303945,15207.898402317518,11853.819955292896,21492.182873367547,22808.47304505828,2950.8586282810984,91952.0331772354,175.05278655940583,199.3823539772405,190.23419476551493,200,48.23362234628607,41.735930236697804,200,death_recovered
prophet,India,NA,14,new_cases,24457.597868850735,33550.79321569101,169.84738441062592,24457.597868850735,17129.73203169163,7844.221287757383,37238.336264675534,21012.358652446303,1811.2637015315195,83080.5558924658,25857.732142102086,18107.77115030904,8559.67784762823,38665.12471480407,21378.33982958823,2256.9886472394655,83936.52945950051,169.84738441062595,159.8190658637261,150.51707086593763,199.168999313653,28.609817957954533,83.99969030015066,200,death_stringency
prophet,India,NA,14,new_cases,33640.26057278706,38715.56883950595,199.39910190519316,33640.26057278707,33995.710695034635,19945.552194949592,40694.77840664168,16629.482772581447,9712.287469599067,80993.36772041002,34896.08826350489,34908.15177808446,22796.172749241814,41408.450407614604,16767.775477748986,9951.922446407283,81539.94539507866,199.39910190519313,200,199.32216554886506,200,1.6671277008070104,185.514093743592,200,no_exog
prophet,India,NA,28,new_cases,35059.16376371067,48767.70340004755,178.39288073855576,35059.16376371067,22211.19276888755,14537.889723959579,48839.59876954438,27294.70850443624,5481.452967173385,104490.58813641735,39511.15818773986,29244.25025085976,16717.103483197832,55375.43656102523,28585.962876530975,6954.818724627357,108587.37074675079,178.39288073855573,186.93127401068176,160.14430255010933,196.10037838371142,19.420294420333015,137.70851688476156,200,death_all
prophet,India,NA,28,new_cases,38012.60060370255,54771.43621025957,177.03494518994523,38012.60060370255,24487.022585165567,19003.578166867075,33952.32107208399,32839.97167350884,12875.761287088939,127578.41170829405,42229.062660141724,26462.582405828798,21104.073179339473,44520.26803201759,34880.02997963673,13775.725926991736,130911.3740270974,177.03494518994523,192.4441253378435,151.18844394426648,196.9274906526695,24.3493240064318,129.63748913666024,200,death_mobility
prophet,India,NA,28,new_cases,25152.61872642734,36123.791644450896,180.7370027751929,25152.61872642734,17084.326642218817,13517.40941306602,27649.705594807587,20435.217547628614,3710.6943253328923,82953.08965518033,27981.04925114023,18100.185610523695,14589.802831635701,30635.84078655199,22847.083086839888,4274.435002874994,86685.42202403727,180.7370027751929,198.8914842691128,194.56836956078445,200,38.917696879726996,65.34482612425927,200,death_recovered
prophet,India,NA,28,new_cases,27139.941109975498,36798.97795110715,175.0332071009582,27139.9411099755,22830.159475135864,10073.746884992617,40300.47226703316,19870.735321146927,3180.2722172640424,74112.8720338721,29848.448531208676,25467.238063268367,10572.547824038764,45365.604267900555,21522.89242936127,3681.0739792666186,77332.59018546577,175.03320710095824,176.9400530498808,157.34642350566332,198.80565845282806,24.252538817890944,104.87476328880712,200,death_stringency
prophet,India,NA,28,new_cases,37751.85635210548,42931.62187322722,199.39834925477277,37751.85635210548,37308.02783857822,29251.582244618676,45077.66997463343,13971.765842112545,13984.568092464211,73607.89274479738,40171.854723678865,39415.13358649968,32168.65022823972,46869.293886710235,15144.181877057666,14424.258294092675,77017.83224372091,199.39834925477274,200,199.00973855576973,200,1.198083280114575,192.0232135530764,200,no_exog
prophet,India,NA,7,new_cases,28170.552915585457,39153.97429264503,173.3207450750328,28170.552915585457,16355.299411371798,10702.313138863816,39034.89333292867,25291.649677741327,2678.4706931153437,96592.55474334348,30007.088745599,17436.398417739663,12286.77275317625,43918.924160688395,25151.706262654494,3825.3648834153705,97092.69821747903,173.32074507503276,179.77349259479826,155.63125660517045,194.71292133094406,25.15666145025594,87.44223558719577,200,death_all
prophet,India,NA,7,new_cases,30341.148448735483,43777.05867232464,168.5284927045514,30341.14844873548,19411.187116442525,12682.47598678978,28668.96431120345,30079.04461231447,3385.9950827295356,118850.95611863503,32082.0998280118,20881.399543924003,13817.747276481497,31572.629822556475,29785.394686417014,3893.4604201484094,119107.40024965612,168.5284927045514,182.44686148478888,144.01660607277992,196.4002440404645,32.404470694903985,73.64229141613104,200,death_mobility
prophet,India,NA,7,new_cases,20131.539971115904,30052.22472683594,172.2482960238217,20131.539971115904,12598.925251460476,9239.261663863865,17749.81258629493,21603.838293442157,2357.4467258723244,88127.97233367497,20833.14568395613,13008.695716122875,9723.653712550165,18202.846589951187,21659.091669396243,2977.785072876193,88355.88645582616,172.24829602382172,199.44289165042085,187.0934097563994,200,52.042609285266856,31.069483686989173,200,death_recovered
prophet,India,NA,7,new_cases,22119.18959548863,30498.336194937918,166.96963487821972,22119.189595488635,13899.848720618957,6564.412636671053,33574.78137055182,20256.46656194764,1574.843097314065,77669.72294514922,22846.10974642386,14752.46376278673,7133.759176054569,34396.84424153928,20204.053556497453,1832.7519679766187,77937.06065937714,166.9696348782197,157.51168663694108,146.1906822425048,199.346936734233,30.849005588872725,85.46719111655536,200,death_stringency
prophet,India,NA,7,new_cases,30444.155464053056,35155.15073703368,199.50785627585162,30444.15546405305,30928.37802347266,15526.342715394938,37921.82446499432,16655.325646338377,8718.760447526625,78547.9752577302,31019.738607906285,31262.31847248783,16286.420886334936,38346.551153209395,16542.68539387507,9042.317069301887,78940.64488956942,199.5078562758516,200,199.54181948546872,200,1.1201777775850226,193.0184014484658,200,no_exog
prophet,United Kingdom,NA,14,new_cases,18110.054042248757,23852.840253903145,184.14902098091295,18110.05404224875,14635.09389195571,12171.807029457996,17846.096384875345,10698.590167238268,7191.819600761402,51680.39729187225,21224.75157170596,18223.44234517216,14944.61570088059,22566.84800168268,10884.296435580372,8291.425867880942,54009.477125266254,184.14902098091295,184.4096573866191,176.64064391900365,189.8427369834655,8.266277008418792,167.89308569469014,200,death_all
prophet,United Kingdom,NA,14,new_cases,17039.435051686887,22751.00674315542,184.73862354844286,17039.43505168689,13612.44076340599,11774.401289811869,16009.005912742834,9760.743676762551,7303.0160082789125,47802.537434827434,20496.77171409746,16702.043071639964,14367.263576201307,22595.459347985598,9873.735722981333,8198.302609724948,49612.11549517737,184.73862354844283,185.56342964751445,179.15072209704226,189.16944533859782,7.087540457302793,172.77143657713881,200,death_mobility
prophet,United Kingdom,NA,14,new_cases,16096.972496001408,22703.46729584605,188.50799132406263,16096.972496001403,12320.176823711703,9569.997068547515,15451.50109718977,10673.100647390685,6506.393876456701,49558.31898346629,20178.527305225907,17283.57339481564,12227.632981407838,22511.432981519676,10405.501575887818,8104.610462312385,51166.151426887176,188.50799132406266,189.6857246964956,182.33818423413118,196.35906993189326,8.722265205477486,169.53751624363426,200,death_recovered
prophet,United Kingdom,NA,14,new_cases,17953.44122128625,24777.577249264054,183.79204045570035,17953.44122128625,12261.557523402147,9524.303815909507,20091.187966161782,13369.07040403265,5330.190600558762,58373.8779433521,20732.722519439085,15361.363367970815,12616.04949842735,23290.189329570505,13567.702505405672,6443.209254179539,61007.29611768208,183.7920404557004,182.65897313523402,179.08287964935153,187.5072965950726,6.700399586458915,172.061576350895,200,death_stringency
prophet,United Kingdom,NA,14,new_cases,15949.890316420619,22607.441697990453,188.41611283438615,15949.89031642062,12002.24955631028,9455.719874548777,14718.404588576217,10886.681804371807,5655.1628040946025,49711.97442128027,19953.573648633632,16805.573455153914,11702.811784240976,22302.77005995134,10627.855793930923,6878.807252195424,51339.70885480021,188.41611283438615,189.88714984659487,183.1350412733611,194.8299404923913,8.34340160212366,167.66024999175528,200,no_exog
prophet,United Kingdom,NA,28,new_cases,20699.101472208626,27315.37367925199,185.22323214229294,20699.101472208626,15952.161308473922,13715.622163090977,24647.482410574125,10950.709989128449,8704.749081287058,47923.935563129526,24711.27828680845,19753.023699328893,16776.044196470357,31295.507727981363,11639.68919984901,10444.486454739179,51781.004262068425,185.22323214229297,183.4423815287881,180.30011429869842,189.7830151602074,7.267369322754038,172.8929324243429,200,death_all
prophet,United Kingdom,NA,28,new_cases,19384.560277985318,26002.857792845734,185.96352914263585,19384.56027798532,14543.837276990569,12700.722954902425,23652.196976165244,10060.568925873962,9488.26972983616,44948.07001685392,23787.148,19628.76252731021,16047.94363479242,29054.341310191703,10503.342480294088,11201.183560068543,47399.79908578895,185.96352914263588,185.21076101777794,181.12367627601273,190.7886607077401,6.595329882824123,173.7326468449035,200,death_mobility
prophet,United Kingdom,NA,28,new_cases,18693.191506232775,25830.678438737512,189.48605923188143,18693.191506232768,13352.65165882231,11747.4149179741,23907.302391601817,10439.920300761221,8951.409439849698,44161.477812527206,23668.907726908772,20670.548790447534,15923.926790011568,29019.570690174074,10344.4069728785,10496.192356534892,47383.13841940222,189.48605923188146,189.98530276393657,183.10537031173982,195.68470084018776,7.228687679875899,171.5681809821056,200,death_recovered
prophet,United Kingdom,NA,28,new_cases,20507.53585362517,27937.42612287412,184.26820780893095,20507.535853625173,16113.953778589512,11207.388162235136,25610.37137753812,13112.139481631533,7109.8388646368885,54682.59540846908,24197.71075963732,19643.26399466247,13904.608437418627,31794.544813183493,13963.186325620009,9301.593037650746,58678.40802336073,184.26820780893098,183.21426653518472,180.21987111630273,186.1659564510599,6.190023570215962,173.5132886049411,200,death_stringency
prophet,United Kingdom,NA,28,new_cases,18427.072610769155,25641.748924038777,189.39673752229916,18427.07261076915,13166.470209618208,11444.763203526147,23472.27286072666,10686.87500107473,8633.500510282931,44476.76764419009,23353.195307989266,20147.663482698306,15436.915273024058,29586.148165050352,10589.030021222523,10610.632649221341,47434.678162770746,189.3967375222992,189.21916957914578,183.39098381268332,195.84238053404272,7.019368831000056,174.65353816912403,200,no_exog
prophet,United Kingdom,NA,7,new_cases,16667.524689922135,21803.62388467901,183.42210269690352,16667.52468992213,13612.296047323998,10846.847949224459,17488.34308879909,10137.182225517608,5909.676559933524,52996.813752247595,19350.95925428992,16726.04063803409,13576.74570123777,21876.812687654365,10046.809963533513,6784.510840855486,53518.56680523967,183.42210269690352,181.93189990789602,177.0446972959171,190.6436263116075,10.17220399192715,154.29237292941306,200,death_all
prophet,United Kingdom,NA,7,new_cases,15838.536439828407,21020.92531139588,183.23875489564912,15838.53643982841,13341.339497415662,10460.63024163013,15799.346199570387,9311.360028772615,6112.444333696595,49733.33248942422,18894.49134896369,15978.339284379144,12693.04222032812,22120.908440540094,9212.898437040341,6946.330365046326,50290.14326646357,183.23875489564912,182.2046053525102,177.42357065567714,188.21991886767725,9.381183618488533,158.27418992175717,200,death_mobility
prophet,United Kingdom,NA,7,new_cases,14783.555603223775,20945.85345170506,188.0206230962264,14783.555603223775,11595.599840311488,9320.80334980164,13470.787193106346,10251.492774259694,4357.627191098036,51736.53646610864,18463.768677120963,15805.7740457797,12113.662065067292,21552.059690725684,9890.299442285448,4907.780602822909,52053.89010575994,188.02062309622642,190.84212932143868,179.06301506501947,199.39710456901935,10.786596341013366,159.26353441137505,200,death_recovered
prophet,United Kingdom,NA,7,new_cases,16460.45790518343,22730.978633738363,183.66870508309663,16460.45790518343,12105.873594038929,8520.975054046949,19345.948767195594,12764.07789672666,3730.082554808401,60333.775127494955,18934.54152505711,14624.301745058625,11053.095405832713,22064.92660095837,12576.98401379909,5021.344377968095,60643.899676061264,183.66870508309663,183.0102899946905,176.92457820893551,189.5531284132282,8.902565461878366,159.82365468029056,200,death_stringency
prophet,United Kingdom,NA,7,new_cases,14677.909363976742,20905.444289815092,187.57035209039174,14677.909363976742,11482.025339680857,9050.163883109213,13181.982312444638,10454.550844706779,3830.2514132399297,52021.582843523254,18315.44439844283,15065.267580799864,11915.71696001253,21393.45898186823,10078.794443886205,4452.52620658337,52348.62036746951,187.5703520903917,189.910514511798,178.62861105242706,196.39843803551102,10.237416718287756,160.83886749458364,200,no_exog
prophet,US,NA,14,new_cases,70658.72075901052,113486.2141033787,86.49904068968695,70658.72075901052,31865.584730701627,18360.783899554674,93829.51223177278,81671.77566470021,9537.395005360118,294560.8469234079,77741.16888729557,39267.50899290123,22679.795867631266,108783.37005055255,82676.66812078784,13018.5346966959,300216.71477893903,86.49904068968695,65.99001748068922,51.942259367172205,125.66207403277319,48.514132391708785,29.098311252422455,200,death_all
prophet,US,NA,14,new_cases,70579.88113618008,113341.26881775848,86.54325737143526,70579.88113618009,32192.98634081547,18659.095558653702,92796.35787136128,81558.71282352186,9315.239946987209,293329.0232863587,77676.287315309,39162.43107616653,22914.851631923484,106690.01703023206,82538.70368577976,11721.3491698015,299502.5153923322,86.54325737143527,65.2214363768955,52.77529947807496,129.39107671757628,48.297466854381476,28.39958681531097,200,death_mobility
prophet,US,NA,14,new_cases,69305.07455927321,112288.39930622878,86.77099904684408,69305.0745592732,29806.02731199919,16861.03303823118,102479.93566036498,81365.78489855128,8782.610352609507,293018.3591386782,76089.9695233352,38208.58941178475,20467.399850132162,110891.35091949007,82577.24357650237,11138.172336961683,298654.41404280486,86.77099904684408,63.79273700143396,51.075300813191966,131.65804350210232,49.50182346135545,29.460179734612623,200,death_recovered
prophet,US,NA,14,new_cases,69641.21167860522,112659.0916480644,86.42855721248856,69641.21167860522,30259.288846072173,16938.42202643128,99298.46648286459,81513.34111510296,9648.421411784226,294162.1977609422,76568.22536821054,38883.6544626039,21184.53928281537,109423.40628029173,82640.04958208758,12205.79026309019,299778.3917620257,86.42855721248856,64.15761927371425,50.82507382808818,131.77233288881934,49.877187781651706,29.4745030632484,200,death_stringency
prophet,US,NA,14,new_cases,73538.67574759231,111496.89514977738,91.39624198402946,73538.67574759232,40067.96941213652,23683.082191627458,102410.34277035588,75537.82465420933,10694.088369350135,280458.04974587366,80895.01924648535,46240.917557099696,29235.46021419275,119293.46664511762,76730.39481946654,13569.527266796029,287172.9157273433,91.39624198402944,73.48880654885204,61.09132772334795,129.94237412210313,47.33882822603521,27.19988529589765,200,no_exog
prophet,US,NA,28,new_cases,80862.41990876611,127458.49221174604,93.03192347709384,80862.4199087661,35108.9760646123,18985.037993276917,131895.65925899587,82768.71289218529,10370.498956559637,287784.41974275775,92038.23337056079,42062.76682533721,24781.313305168413,142770.94372219255,88173.86707476266,14008.36662863104,300092.527562607,93.03192347709384,67.5774302895596,55.8782411024003,139.25566400790825,49.75747372358411,33.54969462501947,200,death_all
prophet,US,NA,28,new_cases,80771.57471254328,127242.39965796153,93.15170211993883,80771.57471254331,34104.50363532624,19332.318986325095,128869.80777206975,82636.78590660715,10660.129663032947,286413.8806787304,91929.30503780935,40874.37716589834,24025.317547832798,142576.16735560598,87975.1734637779,15482.568534232174,297170.0163167955,93.1517021199388,66.73068628770937,55.35693424612383,139.4039467265166,49.6124194404536,31.72512062844783,200,death_mobility
prophet,US,NA,28,new_cases,79748.20979011351,126719.86984830166,92.39532652651872,79748.20979011353,29652.686349923257,16798.79596338668,135840.5024111512,83205.5857003569,9797.447851558552,284095.4184913253,90705.57736498035,37826.16578729042,21315.67844293083,150050.93818119523,88489.68103262706,13040.967977378385,293745.181859337,92.39532652651872,72.13855811934883,49.888994831976454,138.7241096145138,51.53816311640304,32.698242307434334,200,death_recovered
prophet,US,NA,28,new_cases,79980.38050284376,126908.93812027964,92.20591117799589,79980.38050284376,31230.23409865515,17368.75919681372,132915.36579510794,83125.15200830379,9756.36238632658,286053.449707975,91032.3542399103,38423.89094557801,21440.662122139376,147351.136313752,88425.04767517204,13076.317599592347,296798.0223508101,92.20591117799589,71.44865240107667,51.22136748413464,139.02324300765883,51.625707931133505,33.2309757773224,200,death_stringency
prophet,US,NA,28,new_cases,85920.69151553708,127177.00129492248,98.24724987089384,85920.69151553708,43792.96549225245,26792.741710696995,139732.5908457589,77129.06640647606,11537.217247397135,267519.4411817728,97223.83853992794,49957.8375250813,32867.28578526235,162887.77509674508,81984.84541627641,16348.577793244336,279333.4020746231,98.24724987089384,78.81491390084994,61.97082888104303,138.48533210391136,48.069815989227145,37.086031192942706,200,no_exog
prophet,US,NA,7,new_cases,63661.50741977654,102548.88369707899,82.3497513177578,63661.50741977654,28802.24091353419,16540.218010776374,77600.14744291204,76173.84545719648,7305.298559422731,288525.5961684436,68979.96396755902,36122.50767552573,20295.056629142644,84400.14385084069,75881.7377143624,9303.595839997994,289098.1063039714,82.3497513177578,63.61817790232304,46.16283453951443,119.14572346117843,47.734653586513645,25.706322812013067,200,death_all
prophet,US,NA,7,new_cases,63617.23919673948,102421.35822481931,82.2311728553454,63617.239196739494,29533.293281335595,17019.994812549663,77031.00784069824,76040.70181504496,6739.686941306258,287453.07401673036,68949.2480584914,36687.10707909246,21259.00022784076,83447.6790158846,75737.28152492261,9474.08948788819,288243.7102618415,82.2311728553454,63.06529589075858,46.42166556798978,119.51894270894915,47.762265252903866,21.949701382266788,200,death_mobility
prophet,US,NA,7,new_cases,62305.31563774314,100980.9891847337,82.92053485586958,62305.31563774315,27991.26622585996,15107.32622623242,77901.78142666425,75394.20864934911,7071.998647709455,285679.2752983032,67226.61470808866,33880.79834814694,17739.66993122848,88349.95848366784,75350.79595875216,9217.183545864693,286436.34676417935,82.92053485586959,61.68119888434113,49.58384045922139,115.41265888586445,48.62168740804935,17.038852263826673,200,death_recovered
prophet,US,NA,7,new_cases,62542.85093940797,101429.49610772729,82.40895419083792,62542.850939407974,27957.888846980655,15009.538529478441,78526.23337140273,75733.49875137306,7123.1426090281775,285820.14688825206,67643.3518895569,34489.62072127056,18428.252978019755,87310.5853143602,75579.88903017154,9215.517848805259,286382.4789876121,82.40895419083792,63.05198050217825,45.59328999564172,115.77331965108787,48.71616191455231,22.375538606517548,200,death_stringency
prophet,US,NA,7,new_cases,65505.76905036786,99954.11333917441,87.34465481438956,65505.76905036788,33912.14804063827,19921.71452792875,80608.0693527996,70322.28652176284,7337.8556538206885,275570.46215623256,70936.28789777683,40133.30209899804,24482.604972799923,92971.92832820506,70419.22914023018,10837.223688300672,277328.85423304274,87.34465481438954,70.04860492323965,55.28277989552337,117.82799456386604,46.813337074471846,20.03975696646886,200,no_exog
