model,country,W,F,target_var,alignment_MAE,alignment_RMSE,alignment_sMAPE,alignment_MAE_mean,alignment_MAE_median,alignment_MAE_p25,alignment_MAE_p75,alignment_MAE_std,alignment_MAE_min,alignment_MAE_max,alignment_RMSE_mean,alignment_RMSE_median,alignment_RMSE_p25,alignment_RMSE_p75,alignment_RMSE_std,alignment_RMSE_min,alignment_RMSE_max,alignment_sMAPE_mean,alignment_sMAPE_median,alignment_sMAPE_p25,alignment_sMAPE_p75,alignment_sMAPE_std,alignment_sMAPE_min,alignment_sMAPE_max,tp_same_sign,tp_diff_sign,tp_diff_percentage,tp_slope_diff_stats,global_same_sign,global_diff_sign,global_diff_percentage,global_slope_diff_stats,lead_lag_unmatched_rate,lead_lag_within_halfF_ratio,lead_lag_mean,lead_lag_std,lead_lag_median,exog_vars,curve_func
curvefit_lstm,Brazil,56,28,new_cases,16067.837421471348,22396.965333910273,123.74822084244488,16067.837421471355,12521.125835145871,8783.055982326709,24043.236303540954,8673.48082178692,6837.022501855835,35339.55511123944,19439.187260406045,14136.80305441787,9888.986945794386,29098.604740455925,11123.940615773072,7895.4112988621755,42812.69324912633,123.74822084244488,123.78317721737476,107.00012802748579,132.25695436343642,19.768132664040145,90.34649657843212,168.71945159773455,88,86,49.43,"(88.09947274587434, 56.27337139464612, 0.20017634403199097, 178.28046848732055, 86.84966850378581, 0.011382080895553192, 179.27401518978093)",88,86,49.43,"(88.09947274587434, 56.27337139464612, 0.20017634403199097, 178.28046848732055, 86.84966850378581, 0.011382080895553192, 179.27401518978093)",0.8199233716475096,0.10727969348659004,11.042553191489361,7.931657666560027,11,death_recovered,gompertz
curvefit_lstm,Brazil,56,28,new_cases,20824.66339394718,24797.59113846799,126.30284730947369,20824.663393947176,18173.69568208072,16651.352834446734,25072.753146449177,5486.459836452828,15070.87395497294,35042.673256221395,23688.790395637665,20287.485999319546,17991.242956357353,29090.46884105668,7332.239484780261,16224.407672095842,40942.50175770711,126.30284730947372,130.65681358395875,115.67152055243928,137.59847796108426,12.943858615136785,99.91077524726687,148.32903196005162,101,73,41.95,"(73.64629830127818, 2.968894289390347, 0.28039083977100004, 176.01763710340126, 83.80960438811795, 0.01675475618471779, 179.37712001370386)",101,73,41.95,"(73.64629830127818, 2.968894289390347, 0.28039083977100004, 176.01763710340126, 83.80960438811795, 0.01675475618471779, 179.37712001370386)",0.7816091954022988,0.13793103448275862,10.035087719298245,7.708911615509633,10,death_recovered,logistic
curvefit_lstm,Brazil,56,28,new_cases,14068.439045355091,23030.72363154228,143.31371326537317,14068.439045355091,9590.863498800401,7320.598470682318,19473.090316557802,9230.98775577314,4307.401404898462,37400.697340592116,18956.881787628543,11838.75109521201,9000.104697252937,26803.80253072748,13078.641515171115,6099.765050459103,49459.02812549408,143.31371326537317,147.40882175220818,128.90839653063992,158.577942107748,24.840456602226947,86.90668937037064,190.2839228074818,152,22,12.64,"(22.95987065112351, 0.13765318807950278, 0.07615647023507544, 1.1540508432435614, 57.74713689430465, 0.0030324599462836273, 179.15463597745676)",152,22,12.64,"(22.95987065112351, 0.13765318807950278, 0.07615647023507544, 1.1540508432435614, 57.74713689430465, 0.0030324599462836273, 179.15463597745676)",0.2145593869731801,0.7471264367816092,6.84390243902439,4.3841318578822355,6,death_stringency,gompertz
curvefit_lstm,Brazil,56,28,new_cases,14563.704494178022,23926.317239911325,155.73560865008994,14563.704494178022,9429.830209104151,7404.606639585386,20252.244181704606,9469.96748990284,5766.820491811736,38288.45687787318,19933.509468821016,12630.189338617882,9532.902018045032,28335.93555176519,13233.437078903611,7307.85968444226,50674.10690445948,155.73560865008997,161.37054041538389,143.9000930153224,169.95112609001475,20.667710686201474,105.44898911930612,191.96606844991527,131,43,24.71,"(44.394651068467255, 0.26548971007972516, 0.07960423102426767, 17.83756726433639, 76.27957028850568, 0.00027821371604511857, 179.54743932143836)",131,43,24.71,"(44.394651068467255, 0.26548971007972516, 0.07960423102426767, 17.83756726433639, 76.27957028850568, 0.00027821371604511857, 179.54743932143836)",0.22605363984674332,0.7279693486590039,5.797029702970297,4.772786777240723,5,death_stringency,logistic
curvefit_lstm,Brazil,56,28,new_cases,23444.91046275001,26842.61039193274,128.54595175506807,23444.91046275001,21399.32923582443,20437.78090716633,26494.305535335377,4198.137913373092,18481.327991157577,35672.93241313676,26195.422967909213,23717.074131344874,21736.87740673687,30808.314311915386,5858.800917033289,19920.62611577719,40741.48330441806,128.54595175506807,130.26844395600563,116.46130112227175,138.91452690044503,13.185619026664297,101.47929414386765,152.64689625106277,168,6,3.45,"(6.731574034991665, 0.4002783205739783, 0.2740667008143637, 0.6583114634690944, 30.83783269243674, 0.06917581469577118, 179.22093402944284)",168,6,3.45,"(6.731574034991665, 0.4002783205739783, 0.2740667008143637, 0.6583114634690944, 30.83783269243674, 0.06917581469577118, 179.22093402944284)",0.7394636015325671,0.2260536398467433,7.764705882352941,5.950335866749798,6.5,no_exog,gompertz
curvefit_lstm,Brazil,56,28,new_cases,16506.9579571156,22331.864806230577,122.11168101218348,16506.957957115603,12946.2682389552,9433.368408200047,24042.566672183268,8399.22401747005,7494.011554232662,35157.56722943568,19690.8221394958,14974.6791284519,10895.107949416248,29409.310405183685,10534.880597069054,8556.546117005684,42078.34674052927,122.11168101218347,123.21759199307186,105.96654570708061,131.26837588695,17.772037268756257,87.35811570888862,163.10341815134774,87,87,50,"(89.26218001616043, 97.66568395940445, 0.18107271429924354, 178.78958822258633, 87.74992799738999, 0.005438594903789122, 179.4234807192005)",87,87,50,"(89.26218001616043, 97.66568395940445, 0.18107271429924354, 178.78958822258633, 87.74992799738999, 0.005438594903789122, 179.4234807192005)",0.7471264367816092,0.15708812260536398,10.56060606060606,7.728327091100611,8.5,no_exog,logistic
curvefit_lstm,China,14,7,new_cases,8781.972001079472,14591.76703207914,96.8363777266192,8781.97200107947,5177.803458682866,3154.3683288296224,9428.323605093949,9106.996839682866,430.3313709873488,35408.925528995365,9915.193818808473,5810.804442450515,3435.847159163088,12265.394345390412,10705.540465288705,532.4799698054132,40230.059055550344,96.83637772661922,86.60368868296878,72.73663897320405,99.05723925233659,46.33915857318537,22.669638765620533,200,35,7,16.67,"(30.913532321713742, 0.29251173335093733, 0.030057541555250287, 5.359456367416216, 63.116850011170854, 0.00017592552545818085, 178.24808524960832)",166,8,4.6,"(9.345874947940317, 0.03489887412303836, 0.011421722672357507, 0.21731644911369213, 36.13872928527934, 0.00017592552545818085, 178.24808524960832)",0.6031746031746033,0.3968253968253968,1.2,0.8660254037844387,1,death_all,gompertz
curvefit_lstm,China,14,7,new_cases,8500.67439342101,14276.756930279045,95.13531891137336,8500.674393421008,5264.64473205767,3206.228524607893,8113.868074604119,8973.285463425715,716.4632281491275,34871.71305149767,9612.334395518665,5743.385097284727,3244.6647846335045,10242.596446998912,10555.984838706412,808.5882273652803,39960.27214618494,95.13531891137335,81.96191190502333,67.74325986392375,96.4298203283281,50.96145958518388,21.675517138116767,199.72651208440257,37,5,11.9,"(21.719215198630675, 0.26100775748832805, 0.024804610651755543, 3.4721497754859114, 55.01155294126136, 0.0005041899738436014, 178.14618531582553)",169,5,2.87,"(6.401452254965803, 0.03880457885674135, 0.011365525175160889, 0.18603533456401983, 29.30912841489247, 0.0005041899738436014, 178.14618531582553)",0.6507936507936508,0.3492063492063492,1.2727272727272727,0.9847319278346619,1,death_all,logistic
curvefit_lstm,China,14,7,new_cases,6674.70580145246,11480.48589569737,72.67438383385934,6674.705801452459,4167.292856004295,1575.5878483908514,8618.845362172255,7362.097194672948,346.3655302261739,28433.67617903368,7648.768108697344,4285.3825506659705,1649.4164869125161,10238.312313178682,8561.419439595322,456.6404417841266,32319.271371775983,72.67438383385935,46.415183733947025,33.88641477601526,69.25451122191609,62.10256367449089,13.70484956588205,200,30,12,28.57,"(51.48489064912044, 1.2099080030648457, 0.08288327293253549, 171.48891053932488, 78.85931716155612, 0.0017332041553264608, 179.48920819283023)",156,18,10.34,"(19.212908107130502, 0.058303757996847394, 0.014407433264244453, 0.582329996776587, 52.9340384888735, 4.910887776119846e-05, 179.48920819283023)",0.6507936507936508,0.3333333333333333,1.3636363636363635,1.364357673585582,1,death_mobility,gompertz
curvefit_lstm,China,14,7,new_cases,7189.382747112136,11823.261072132802,74.77156941923218,7189.382747112136,4015.395272654768,1143.3925471728892,10380.405180053996,7468.864314490419,479.1786400503853,28752.875509644986,8123.673357924329,4478.327816371716,1395.1002586418763,11331.334647954684,8590.42685514296,550.6958701138088,32302.910956307038,74.77156941923215,44.48692840224338,30.979729844292024,67.30287032436364,68.31710541880085,10.652819039880777,200,29,13,30.95,"(55.696223277174944, 1.4575920711328605, 0.09156840210409059, 173.8507240146452, 80.52952082240074, 0.0018937331420307599, 179.48903245702695)",142,32,18.39,"(31.577335323198096, 0.10305649572196852, 0.01653802830046862, 1.7843076956826311, 65.61442209017592, 8.718663173311293e-05, 179.48903245702695)",0.7142857142857143,0.2698412698412698,1.4444444444444444,1.3382263161373769,1,death_mobility,logistic
curvefit_lstm,China,14,7,new_cases,7128.313919706821,11881.905798215625,77.7306710604136,7128.3139197068185,4433.578535412777,1449.9141502983794,9562.443151616635,7503.4151553309075,378.65981379222706,28788.86256296225,8088.446661398765,4754.283802785914,1717.7970718181732,11189.589379178524,8703.833408526225,441.0531697553319,33149.21478364698,77.73067106041358,49.8157538799248,35.30427169651895,69.61095508420073,65.3614812738037,17.756138019221712,200,28,14,33.33,"(60.09089846034848, 1.8519978544599458, 0.09704883519089617, 176.15483809937308, 82.1851779074952, 0.004068218432859317, 179.53647821221531)",154,20,11.49,"(21.39557005786233, 0.05904368886182291, 0.015780775478900753, 0.7018003414508673, 55.71381343721799, 0.00013883225296980594, 179.53647821221531)",0.6666666666666667,0.31746031746031744,1.5238095238095237,1.3273676061682242,2,death_recovered,gompertz
curvefit_lstm,China,14,7,new_cases,7422.780402178579,12031.38246366203,76.91906283045064,7422.780402178578,4413.365836270839,1360.1805509750807,11119.15392220834,7566.82673655749,264.601910139671,28126.928802055703,8330.977026496797,4862.368793401751,1556.2714158467916,11786.593445528295,8680.379356393178,308.2078340052258,31977.145442133977,76.91906283045063,47.65268667418491,33.7382971917559,67.4504217054797,66.6238438710466,17.20569268894123,200,30,12,28.57,"(51.6404482497003, 1.1579079965677324, 0.0883560817354285, 171.31431111535704, 78.8142123034729, 0.003399151263528057, 179.53457940707068)",158,16,9.2,"(17.884165359583797, 0.10370760664069881, 0.013863921885028038, 0.9314408197020216, 50.67170076118207, 2.7734910477293066e-05, 179.53457940707068)",0.6190476190476191,0.36507936507936506,1.4166666666666667,1.282547284209001,1,death_recovered,logistic
curvefit_lstm,China,14,7,new_cases,8645.821190538849,14192.846350215463,93.24435772913945,8645.821190538849,6007.340690128179,3056.2196661326434,10485.108475336743,8718.337910778582,699.3381846767136,34321.22919242654,9805.084982637938,6406.940397795207,3119.4318045147684,12768.201627647808,10261.442199031886,796.2449747383521,38776.656746210676,93.24435772913944,78.20115289835569,63.67079639646313,91.73800737832806,53.4024886498945,15.33920492406265,199.78383414565275,34,8,19.05,"(35.32899029781678, 0.3611171624493357, 0.050669115820493105, 8.427286906083218, 67.67425208698566, 9.203670047577348e-05, 178.9140606860126)",160,14,8.05,"(15.779656991711054, 0.05047062374059233, 0.01051413777989561, 0.4524658639226088, 47.88673280628823, 9.203670047577348e-05, 179.74297535456395)",0.6190476190476191,0.38095238095238093,1.0416666666666667,1.0417028979206269,1,death_stringency,gompertz
curvefit_lstm,China,14,7,new_cases,9123.554585128251,14796.174362302794,100.87843855047645,9123.55458512825,6238.267386563808,3271.15524100368,10667.704744525992,9140.109891523216,337.27294163209234,36239.52506321642,10248.012981845768,6809.462385972946,3353.6613889906184,12685.305135963976,10672.62880847952,462.6802170598345,40983.56845049704,100.87843855047647,84.93534157844832,70.54441837495824,100.92484110551962,53.4966108143119,29.0000621285413,200,33,9,21.43,"(37.386505473415774, 0.334642026806964, 0.0464988537666943, 8.547246531986865, 69.52237177118495, 0.00169643770682634, 178.79254688174413)",155,19,10.92,"(18.979843926498326, 0.05798079895413935, 0.010085056653543735, 0.5449403202423295, 51.580209691008676, 0.00169643770682634, 179.6900052553499)",0.6507936507936508,0.3492063492063492,1.1363636363636365,0.9408939288152439,1,death_stringency,logistic
curvefit_lstm,China,14,7,new_cases,6396.713821504396,11664.594019851971,63.32546204294567,6396.713821504393,3572.9697184484908,1061.4372152728936,8061.50137133612,7791.514980833113,154.15222318471692,29113.845542872965,7322.16856436913,4150.899404041861,1204.2419371910155,10180.33330330162,9080.12120860349,205.85011191380133,33626.74453019975,63.32546204294565,50.65535079847121,35.22550316106128,63.488429724998326,49.00161097252569,14.092483750231574,199.20700043446254,30,12,28.57,"(51.528767025581644, 1.5002606676855157, 0.08663109563073922, 171.39547953192215, 78.80226405304278, 0.002592675364614424, 179.5027157505078)",158,16,9.2,"(17.664163641846155, 0.047720883399452435, 0.01503032338017454, 0.5172339797312937, 50.71867772091852, 5.435592074863845e-05, 179.5027157505078)",0.47619047619047616,0.5079365079365079,0.9393939393939394,1.1163387125832918,1,no_exog,gompertz
curvefit_lstm,China,14,7,new_cases,6606.177339176656,11919.551928292807,68.94622071509058,6606.177339176655,3452.14619690142,1198.1963943495773,8054.63933454241,7905.421848307432,191.90834882435072,29297.252741787845,7570.236470821766,4055.471225163754,1483.5017795240651,10573.799654538987,9206.91250893093,223.7514937492689,34112.916607358005,68.94622071509058,57.97828358772187,43.275090666659096,67.81103131350756,47.956095460556476,9.975722363459012,200,30,12,28.57,"(51.16659637870979, 0.9314235596910072, 0.08327706982352773, 167.43427806136162, 78.62538001689786, 0.0020431898972872666, 179.49983604445228)",158,16,9.2,"(17.175630670808125, 0.04603933624010945, 0.013414997917280907, 0.4923061357649919, 50.19939623081457, 7.089776617598698e-06, 179.49983604445228)",0.47619047619047616,0.5238095238095238,0.9696969696969697,1.0748502362203909,1,no_exog,logistic
curvefit_lstm,China,21,7,new_cases,11405.30725832876,17929.213797643464,138.7635360799097,11405.307258328758,7073.037351941098,3478.7203963746906,12990.648026342926,11325.218518106403,908.72249170781,42437.55204615497,12535.696320599316,7486.703177822937,3654.8411804604802,16279.790235633387,12818.46422779739,1017.1758973149475,47068.30592522203,138.76353607990976,137.08157948537917,128.05761885846977,143.58415123719072,26.669094528104225,87.17036416412947,199.69114247705878,25,17,40.48,"(72.82308606932745, 5.447802752284602, 0.14631146411199797, 177.42328626890327, 86.0539653029085, 0.0056549103342551175, 179.5152907560087)",148,26,14.94,"(27.154869398781223, 0.11268881836367962, 0.023680691779138792, 0.9783676383075603, 61.944328071812535, 0.00011423457828366797, 179.5152907560087)",0.5873015873015873,0.4126984126984127,1.1923076923076923,1.0205579167977001,1,death_all,gompertz
curvefit_lstm,China,21,7,new_cases,10989.436234415889,17254.089136273004,131.8696629630008,10989.436234415887,7592.433531888515,4216.02404266558,12262.026543668013,10696.877966751175,590.491257062926,40596.219343176526,12142.508149667374,8211.170758635288,4422.248478432262,15220.215192286982,12258.184521278645,679.1964166486237,46041.30932186007,131.8696629630008,123.54692921910524,114.5571316092194,132.3693213513929,37.51256870297054,66.9468183088077,200,24,18,42.86,"(76.18073236404415, 5.498254268975975, 0.16205028078445655, 178.1589263501241, 86.17030024944476, 0.007037962520595573, 179.54439109002234)",147,27,15.52,"(28.630549911616285, 0.09074228892137462, 0.022651086129669297, 1.4293426681769918, 63.46277583322654, 6.655555396372472e-05, 179.79083276468435)",0.6190476190476191,0.38095238095238093,1.3333333333333333,0.9630868246861537,1,death_all,logistic
curvefit_lstm,China,21,7,new_cases,9413.330604814086,15710.63866651988,107.81030897371708,9413.330604814088,5093.385765940664,2915.241334015431,10681.234660332404,9954.965600202515,265.79351085212767,38450.13927892207,10676.011377162073,6159.912981800829,3214.7479502193814,13729.617772168707,11525.925055484939,314.4454684532848,42522.3769191397,107.81030897371706,102.85030861449478,90.3017589483006,108.45279099507735,39.818008729586275,33.8891945122886,200,23,19,45.24,"(81.29392141877447, 8.803828745076022, 0.19400859758440692, 178.3874431537298, 87.4879050284807, 0.012223453413553123, 179.7143123610656)",130,44,25.29,"(43.79446306090571, 0.1586332210838415, 0.034883769335862166, 84.37595358475163, 73.98782884291889, 0.002080986497895401, 179.7143123610656)",0.6031746031746033,0.38095238095238093,1.24,1.267543556122103,1,death_mobility,gompertz
curvefit_lstm,China,21,7,new_cases,9630.665264555819,15766.577721242962,107.01516129581113,9630.665264555819,6016.598282907528,3637.8864989872964,10307.631358904444,9742.95033019701,412.7708278980114,38246.93835841731,11029.823494598282,6971.665766329875,3926.767519873836,13387.529004030512,11266.231256192224,506.8504481619127,42575.89776307136,107.01516129581113,100.38060223347966,87.51204749311816,108.33836879049696,41.35052191553712,30.281351119980354,199.73939672088312,23,19,45.24,"(81.32247177948774, 8.816828393975477, 0.19334243034715634, 178.39148293002296, 87.52170326195947, 0.01180971135139625, 179.7100569295738)",137,37,21.26,"(39.05945905684115, 0.11367447429778257, 0.027724935816556023, 8.68271214566255, 71.91492070737075, 0.0019377298622721495, 179.7100569295738)",0.6031746031746033,0.38095238095238093,1.4,1.1547005383792515,1,death_mobility,logistic
curvefit_lstm,China,21,7,new_cases,10010.168758475287,16071.415212560596,113.67328605160938,10010.168758475285,6735.397159636758,3714.185916960977,10817.202006523812,9765.810493239718,536.3852902885116,38519.978808776985,11420.115301248867,7783.432061145863,4045.6076059827114,14184.654420518236,11308.021641326375,662.3517019132938,42959.46508694544,113.67328605160938,104.28179070073563,91.28306511838025,110.9282892844438,42.175266870448375,38.21710521753455,200,22,20,47.62,"(85.5502411887489, 11.988521203994985, 0.20448694687964464, 178.485808606913, 87.8141912068248, 0.013210372581063664, 179.7460465942856)",118,56,32.18,"(56.54921106375935, 0.4668711960108398, 0.04187998877236594, 175.268057840787, 81.13360160219246, 0.0029129472831195893, 179.7460465942856)",0.6666666666666667,0.31746031746031744,1.4761904761904763,1.2497618820818477,1,death_recovered,gompertz
curvefit_lstm,China,21,7,new_cases,9567.563656471619,15806.427258422407,112.81223424520613,9567.56365647162,5585.357754562204,3528.339835294277,10103.534365321855,9937.219064851686,266.9980007495739,38616.20405317178,10861.891170073506,6250.563104739285,3928.059715088448,13651.587298457238,11483.138198475106,308.3986840940084,42629.5691325564,112.81223424520611,103.93804789709715,89.55059541551876,111.37232325665187,43.313114882871936,32.13010212205695,199.5264872230522,24,18,42.86,"(77.40883742348835, 8.808646736043256, 0.19068752198364433, 178.33608686313482, 86.89763277185436, 0.011265249957895674, 179.72108739336153)",137,37,21.26,"(38.95618437475632, 0.16956539058922113, 0.030935498064948108, 10.666439520520932, 71.73486316307188, 0.0019423249041523346, 179.72108739336153)",0.6190476190476191,0.36507936507936506,1.375,1.0959411282189109,1,death_recovered,logistic
curvefit_lstm,China,21,7,new_cases,11260.816348845061,17703.415017300616,139.29470283657778,11260.816348845063,7084.566188872596,3977.144916594766,12401.242803041447,11005.825045870331,801.6310632235745,41541.751783703796,12504.69992418211,7669.1687211927965,4266.034529776453,16091.96054129232,12531.695139961905,1130.2085726782448,46884.618772890935,139.29470283657778,133.1781922966724,125.2835571626785,139.90809289595484,30.990104323615952,83.109051412901,200,24,18,42.86,"(77.1839114340208, 6.0155873755325535, 0.18067508090935414, 178.25778656723182, 86.9641110008316, 0.009128972734279865, 179.64337145777498)",144,30,17.24,"(32.3709554898382, 0.13056130515417, 0.024438322882658965, 4.112527306543779, 66.57759585252826, 0.0010601582095136539, 179.66552929963325)",0.6190476190476191,0.38095238095238093,1.4166666666666667,0.9743076322798876,1,death_stringency,gompertz
curvefit_lstm,China,21,7,new_cases,10754.398434051986,17242.983202752825,127.59069669924065,10754.398434051986,6739.129485530134,3301.577335119031,11563.022755128673,10923.839193647513,329.21261779756503,40881.36032566816,11925.057097557647,7190.067465218716,3646.662020097464,15297.844865205829,12454.456349050572,378.2616283769354,45804.963851674176,127.59069669924065,125.1683532219962,117.26489624065883,129.33453983405846,29.74767757620818,69.36354416598472,199.10799554820915,25,17,40.48,"(73.0374030999225, 5.478640077047739, 0.16160897648479383, 178.1204419519858, 86.13839473079065, 0.006688603183277704, 179.5429048771787)",147,27,15.52,"(28.768652336250607, 0.112873454820481, 0.022298840361633904, 1.4170182122957988, 63.824034984254276, 1.5852982289206389e-06, 179.809407392823)",0.5714285714285714,0.42857142857142855,1.2222222222222223,1.0500305245868344,1,death_stringency,logistic
curvefit_lstm,China,21,7,new_cases,9279.877365342487,15819.153286530456,103.62394148542941,9279.877365342489,5205.5883489939715,2421.8706627495517,10094.768700510976,10230.639599136413,67.38101000799614,38661.22804147787,10527.695930118827,6353.860309879406,2708.8225506190493,13975.15082771913,11807.33793476357,79.118539241572,42780.74366240033,103.62394148542941,102.4189444716781,87.55911256395284,110.26343871808615,38.579909766778805,37.0613358893571,198.3537239092298,24,18,42.86,"(77.27216975187295, 6.009785201191011, 0.1890899733697362, 178.3282580814173, 86.94021444188681, 0.011164215727078942, 179.7217269816757)",137,37,21.26,"(37.123846786272495, 0.08378767360087247, 0.021773163934472612, 7.168655013524901, 69.61784204494795, 0.000901063469750388, 179.7217269816757)",0.46031746031746035,0.5238095238095238,0.9411764705882353,1.126570996581521,1,no_exog,gompertz
curvefit_lstm,China,21,7,new_cases,9508.249008336705,15967.20906070171,110.58831407520763,9508.249008336705,5350.297140112567,2640.400647835694,9870.497891323692,10262.623401686089,77.63266906595007,38701.10043291508,10716.248637218967,6435.175490807565,2831.1211688462645,14100.017396719199,11836.966686337233,94.12777643138645,42995.09110412821,110.58831407520763,107.07192021384546,95.38067203680404,116.48531286846762,35.932360365282534,39.27939358708915,199.51855912019545,24,18,42.86,"(76.62539783570453, 6.023140515379911, 0.18458605815183993, 178.32038539393764, 86.3204977538049, 0.010326396190040136, 179.72496029442806)",139,35,20.11,"(35.23930161575857, 0.07821771943051724, 0.0211444756705529, 5.1922084556208805, 68.65299776735803, 0.0016975727985496351, 179.72496029442806)",0.46031746031746035,0.5238095238095238,1,1.1009637651263606,1,no_exog,logistic
curvefit_lstm,China,28,14,new_cases,13200.420733469622,19078.44546255459,169.1954181032447,13200.420733469622,9475.769658285264,4669.650190686215,20860.21049124077,11524.376775591343,464.83779320758225,40829.982193598466,14210.464215244758,9863.691546336311,4936.001511032384,22432.58490720984,12729.877770619722,532.7358217475288,45829.71176502274,169.19541810324475,174.5767324614319,161.52729627135886,178.3535674932036,18.644086417518874,106.2509499261964,199.46168672471586,79,5,5.95,"(11.467889988113562, 0.4650145259491252, 0.10707138901001763, 1.3476135166270686, 40.59361616444699, 0.05177358266279117, 178.83746342001447)",162,12,6.9,"(14.224764285987082, 0.23957572548251901, 0.07023230903009242, 1.0335423350668749, 44.97046592458725, 0.04160319489384574, 179.7550264674233)",0.6349206349206349,0.36507936507936506,3.239130434782609,2.0131212096719158,3,death_all,gompertz
curvefit_lstm,China,28,14,new_cases,13577.124367596653,19427.599735946063,175.36707763885494,13577.124367596653,9600.992667325527,5017.511747351336,21155.651506415063,11564.675354417526,585.6764744349888,41241.6898125151,14721.5449744816,10064.603012162757,5394.109637271062,22761.581549863058,12677.055851594534,817.6389738890128,46193.85138890828,175.3670776388549,180.16222417837082,169.91352449798526,183.05151940482648,16.2314961217814,120.10987656767792,199.52462002346766,78,6,7.14,"(13.14209992526894, 0.4310837959357439, 0.09355115415143507, 1.1307816450900012, 44.087838894827485, 0.049242196321827136, 178.97968604148718)",168,6,3.45,"(7.858148172600684, 0.18091766449813043, 0.056385027971191645, 0.625502271662075, 32.36081610084886, 0.003036306760155648, 178.97968604148718)",0.626984126984127,0.36507936507936506,3.0851063829787235,2.709321969038544,3,death_all,logistic
curvefit_lstm,China,28,14,new_cases,12076.701173694972,17805.64116924716,144.86314021142,12076.701173694972,8742.165758057035,4206.580903829572,18217.126595148762,10687.308797063984,477.9255837159739,38942.80749572249,13181.45389355907,8999.943650713962,4394.703381523492,19946.321001274286,11970.385570229797,529.2751965938858,44255.39729181729,144.86314021142,149.384565422597,132.5613699788812,155.06621045544017,29.794091547352117,35.10371563812788,200,62,22,26.19,"(48.98411960772451, 0.6631260584307475, 0.05140684774473589, 162.66245133954658, 75.5912480549686, 0.013007465372731345, 179.43749759091426)",152,22,12.64,"(25.080175885982236, 0.1302268339827524, 0.046241160905608654, 2.0883141322527763, 58.003701749345915, 0.008545745871931259, 179.43749759091426)",0.5952380952380952,0.3968253968253968,2.980392156862745,2.565074627206245,2,death_mobility,gompertz
curvefit_lstm,China,28,14,new_cases,11891.117905090106,17707.25042746691,143.9215946163734,11891.117905090105,8741.421112324131,3937.824953342809,18087.700108383004,10757.206418028589,311.19238673762135,38948.627870005854,12989.6275352083,9024.119427862028,4333.96714262533,19597.815547328617,12033.964192965901,374.1174666213506,44209.76536967752,143.9215946163734,148.53729293667948,132.46325873795277,154.7478662555097,29.73481924552178,33.75670499307904,199.83578756321901,74,10,11.9,"(23.21102235603418, 0.3790743093780271, 0.08280044444918779, 3.0320563634693425, 56.60409523189543, 0.018355477449155205, 179.2710883939165)",163,11,6.32,"(13.711344996565321, 0.16458761843667513, 0.054558041544525676, 1.4308520834078675, 43.362485608043464, 0.018355477449155205, 179.2710883939165)",0.5952380952380952,0.3968253968253968,2.9215686274509802,2.6596476251932466,2,death_mobility,logistic
curvefit_lstm,China,28,14,new_cases,12090.970952315527,17848.956209332187,146.10115114662355,12090.970952315523,8736.583366726862,4254.458584982042,18191.325671120092,10684.948260787314,262.8357622141092,38830.72843775653,13224.340668855417,9089.56835,4690.8427217357685,20133.80046866634,11987.579056536595,306.1653802596741,44182.081972103035,146.1011511466235,149.137329074732,136.2221106511954,155.62356129514214,29.435188469534392,41.657273966857446,199.925790559273,60,24,28.57,"(51.115324626102556, 0.6810354738288873, 0.0497393059369339, 153.00850560696713, 76.83573145784999, 0.004490899652424078, 179.413076532009)",141,33,18.97,"(35.42500429195961, 0.15801317276496768, 0.051869091275796635, 6.5579841940494275, 67.79182863979622, 0.004490899652424078, 179.74834233331615)",0.6190476190476191,0.38095238095238093,2.875,2.140043745824499,2.5,death_recovered,gompertz
curvefit_lstm,China,28,14,new_cases,12283.895362597537,17982.190957104423,149.3199659786544,12283.89536259754,8922.528511310948,4309.213245655431,18729.10067775382,10755.655562294036,320.91634469340454,39147.49461173123,13355.746398727311,9125.938114654728,4818.103088887057,20679.251792323917,12040.898211954565,376.6000205065396,44460.66521345043,149.31996597865444,152.99936858566804,141.34590233265715,158.3589946227923,29.24182535495592,41.48705890500576,199.87251717046146,69,15,17.86,"(33.847767466884534, 0.4412460320964477, 0.0792267415626228, 7.743716040419829, 65.36415752634304, 0.01578852808702462, 179.29025756829438)",158,16,9.2,"(19.317421243450617, 0.193875577322854, 0.053992685322131424, 2.4179695223965765, 50.230058358254446, 0.004439757204154576, 179.29025756829438)",0.6190476190476191,0.38095238095238093,2.9375,2.0976810905013203,3,death_recovered,logistic
curvefit_lstm,China,28,14,new_cases,13335.875098743809,19161.711012392,170.12603544714685,13335.87509874381,9241.711166156903,4857.505737909986,20821.05868100343,11448.837699504837,562.6336465087635,40929.371109069136,14392.773615457469,9859.063361069473,5292.595052444398,22594.120866182562,12649.871010275801,755.5533626146886,45539.03870551202,170.12603544714685,173.01369693382696,166.18226312848407,176.72602322291934,16.142696674512997,108.75481669697761,199.84517733341337,66,18,21.43,"(38.005206192054004, 0.5550487432046536, 0.07637679208412704, 9.745318193873963, 69.42081767171817, 0.00953602189567066, 179.36586371905182)",149,25,14.37,"(23.82363140575647, 0.19202189346594328, 0.05309757159126509, 2.2760005735153648, 56.176592063010595, 0.00953602189567066, 179.6972489291002)",0.6666666666666667,0.3333333333333333,3.261904761904762,2.036969578535529,3,death_stringency,gompertz
