country,model,exog_vars,value,metric,stat
US,svr,death_recovered,17197.5839869521,RMSE,MEDIAN
US,svr,death_stringency,16282.398409610334,RMSE,MEDIAN
US,svr,no_exog,19867.50184058493,RMSE,MEDIAN
US,arima,death_all,10258.791369475695,RMSE,P25
US,arima,death_mobility,10438.246802228225,RMSE,P25
US,arima,death_recovered,10270.81342763054,RMSE,P25
US,arima,death_stringency,10324.21361079775,RMSE,P25
US,arima,no_exog,21192.76117418301,RMSE,P25
US,cnn_lstm,death_all,38229.86955678965,RMSE,P25
US,cnn_lstm,death_mobility,41728.20105328637,RMSE,P25
US,cnn_lstm,death_recovered,42532.443541168446,RMSE,P25
US,cnn_lstm,death_stringency,38316.490071700144,RMSE,P25
US,cnn_lstm,no_exog,29967.7182002532,RMSE,P25
US,curvefit_lstm,death_all,34915.795612179216,RMSE,P25
US,curvefit_lstm,death_mobility,36928.81204007066,RMSE,P25
US,curvefit_lstm,death_recovered,40965.34396701822,RMSE,P25
US,curvefit_lstm,death_stringency,42477.05574863771,RMSE,P25
US,curvefit_lstm,no_exog,28663.664856103023,RMSE,P25
US,lstm,death_all,25883.438669038485,RMSE,P25
US,lstm,death_mobility,20622.91223660963,RMSE,P25
US,lstm,death_recovered,21136.327332306853,RMSE,P25
US,lstm,death_stringency,22112.87930438261,RMSE,P25
US,lstm,no_exog,20264.334117400096,RMSE,P25
US,prophet,death_all,20295.056629142644,RMSE,P25
US,prophet,death_mobility,21259.00022784076,RMSE,P25
US,prophet,death_recovered,17739.66993122848,RMSE,P25
US,prophet,death_stringency,18428.252978019755,RMSE,P25
US,prophet,no_exog,24482.604972799923,RMSE,P25
US,sarima,death_all,11144.138809350768,RMSE,P25
US,sarima,death_mobility,11144.121378014404,RMSE,P25
US,sarima,death_recovered,11144.10671232344,RMSE,P25
US,sarima,death_stringency,11144.121378014404,RMSE,P25
US,sarima,no_exog,11873.525267348525,RMSE,P25
US,svr,death_all,12031.219065472418,RMSE,P25
US,svr,death_mobility,12037.68907629346,RMSE,P25
US,svr,death_recovered,12341.60102258488,RMSE,P25
US,svr,death_stringency,12116.475102205044,RMSE,P25
US,svr,no_exog,12024.563036461275,RMSE,P25
US,arima,death_all,26995.93641994956,RMSE,P75
US,arima,death_mobility,26911.80398737023,RMSE,P75
US,arima,death_recovered,27011.732011931337,RMSE,P75
US,arima,death_stringency,26919.912524446903,RMSE,P75
US,arima,no_exog,36572.91613163664,RMSE,P75
US,cnn_lstm,death_all,53505.592782250125,RMSE,P75
US,cnn_lstm,death_mobility,54252.23255730835,RMSE,P75
US,cnn_lstm,death_recovered,55459.29437295592,RMSE,P75
US,cnn_lstm,death_stringency,52766.768267941385,RMSE,P75
US,cnn_lstm,no_exog,50547.83805440954,RMSE,P75
US,curvefit_lstm,death_all,52520.62936842262,RMSE,P75
US,curvefit_lstm,death_mobility,54147.594221538726,RMSE,P75
US,curvefit_lstm,death_recovered,58244.647582360565,RMSE,P75
US,curvefit_lstm,death_stringency,59500.3467731797,RMSE,P75
US,curvefit_lstm,no_exog,48984.57131987285,RMSE,P75
US,lstm,death_all,44862.77772296943,RMSE,P75
