country,model,exog_vars,value,metric,stat
Germany,arima,death_mobility,75.33457578529755,SMAPE,MEDIAN
Germany,arima,death_recovered,75.81434584759708,SMAPE,MEDIAN
Germany,arima,death_stringency,75.56130683619782,SMAPE,MEDIAN
Germany,arima,no_exog,70.93852173140768,SMAPE,MEDIAN
Germany,cnn_lstm,death_all,91.75083513269423,SMAPE,MEDIAN
Germany,cnn_lstm,death_mobility,102.76020951144127,SMAPE,MEDIAN
Germany,cnn_lstm,death_recovered,76.10018608402595,SMAPE,MEDIAN
Germany,cnn_lstm,death_stringency,105.6320310356399,SMAPE,MEDIAN
Germany,cnn_lstm,no_exog,81.08026594778977,SMAPE,MEDIAN
Germany,curvefit_lstm,death_all,181.4259077324504,SMAPE,MEDIAN
Germany,curvefit_lstm,death_mobility,177.73132908674256,SMAPE,MEDIAN
Germany,curvefit_lstm,death_recovered,163.8268016393252,SMAPE,MEDIAN
Germany,curvefit_lstm,death_stringency,175.20993037392918,SMAPE,MEDIAN
Germany,curvefit_lstm,no_exog,161.87142059068503,SMAPE,MEDIAN
Germany,lstm,death_all,81.40979228405756,SMAPE,MEDIAN
Germany,lstm,death_mobility,88.81596984613408,SMAPE,MEDIAN
Germany,lstm,death_recovered,76.33179380973712,SMAPE,MEDIAN
Germany,lstm,death_stringency,74.69341957454586,SMAPE,MEDIAN
Germany,lstm,no_exog,75.77491155248721,SMAPE,MEDIAN
Germany,prophet,death_all,101.4546710911251,SMAPE,MEDIAN
Germany,prophet,death_mobility,98.90314321663568,SMAPE,MEDIAN
Germany,prophet,death_recovered,92.0770597310605,SMAPE,MEDIAN
Germany,prophet,death_stringency,97.47708759802086,SMAPE,MEDIAN
Germany,prophet,no_exog,94.57053465767262,SMAPE,MEDIAN
Germany,sarima,death_all,74.73215120921463,SMAPE,MEDIAN
Germany,sarima,death_mobility,74.59561811996497,SMAPE,MEDIAN
Germany,sarima,death_recovered,73.95867495231067,SMAPE,MEDIAN
Germany,sarima,death_stringency,73.95474356016969,SMAPE,MEDIAN
Germany,sarima,no_exog,76.09630373811231,SMAPE,MEDIAN
Germany,svr,death_all,161.52627430117406,SMAPE,MEDIAN
Germany,svr,death_mobility,163.60629298674024,SMAPE,MEDIAN
Germany,svr,death_recovered,136.89973770893374,SMAPE,MEDIAN
Germany,svr,death_stringency,161.1409407121853,SMAPE,MEDIAN
Germany,svr,no_exog,70.95774826179144,SMAPE,MEDIAN
Germany,arima,death_all,68.22284985095828,SMAPE,P25
Germany,arima,death_mobility,67.7965774574855,SMAPE,P25
Germany,arima,death_recovered,67.04357571397648,SMAPE,P25
Germany,arima,death_stringency,67.12364522074452,SMAPE,P25
Germany,arima,no_exog,65.5273555861344,SMAPE,P25
Germany,cnn_lstm,death_all,81.72437639950064,SMAPE,P25
Germany,cnn_lstm,death_mobility,86.13670478022856,SMAPE,P25
Germany,cnn_lstm,death_recovered,71.18972316037488,SMAPE,P25
Germany,cnn_lstm,death_stringency,89.02090951433689,SMAPE,P25
Germany,cnn_lstm,no_exog,74.48975590534658,SMAPE,P25
Germany,curvefit_lstm,death_all,175.9601291773107,SMAPE,P25
Germany,curvefit_lstm,death_mobility,171.9362003700036,SMAPE,P25
Germany,curvefit_lstm,death_recovered,157.00504804252162,SMAPE,P25
Germany,curvefit_lstm,death_stringency,168.6706585970884,SMAPE,P25
Germany,curvefit_lstm,no_exog,152.0509528779822,SMAPE,P25
Germany,lstm,death_all,74.97847364839377,SMAPE,P25
Germany,lstm,death_mobility,78.59689729986714,SMAPE,P25
Germany,lstm,death_recovered,69.42834801366249,SMAPE,P25
Germany,lstm,death_stringency,70.23149683490954,SMAPE,P25
Germany,lstm,no_exog,65.43988231064306,SMAPE,P25
Germany,prophet,death_all,85.12913589853468,SMAPE,P25
Germany,prophet,death_mobility,82.93542165341717,SMAPE,P25
Germany,prophet,death_recovered,82.77919855015054,SMAPE,P25
Germany,prophet,death_stringency,82.93541595441485,SMAPE,P25
Germany,prophet,no_exog,83.45177855543419,SMAPE,P25
Germany,sarima,death_all,65.96930322129876,SMAPE,P25
Germany,sarima,death_mobility,65.79555620845127,SMAPE,P25
Germany,sarima,death_recovered,65.6391678258247,SMAPE,P25
Germany,sarima,death_stringency,65.61743969557197,SMAPE,P25
Germany,sarima,no_exog,65.5195282886923,SMAPE,P25
Germany,svr,death_all,152.70385622671594,SMAPE,P25
Germany,svr,death_mobility,153.43864177341132,SMAPE,P25
Germany,svr,death_recovered,120.1577911587108,SMAPE,P25
Germany,svr,death_stringency,152.25433727870805,SMAPE,P25
Germany,svr,no_exog,63.08473540075257,SMAPE,P25
Germany,arima,death_all,85.35730840054865,SMAPE,P75
Germany,arima,death_mobility,83.36797662453345,SMAPE,P75
Germany,arima,death_recovered,83.52333364174929,SMAPE,P75
Germany,arima,death_stringency,83.56621962694389,SMAPE,P75
Germany,arima,no_exog,86.90133947338899,SMAPE,P75
Germany,cnn_lstm,death_all,102.03463739906304,SMAPE,P75
Germany,cnn_lstm,death_mobility,124.67315563529372,SMAPE,P75
Germany,cnn_lstm,death_recovered,91.38870837270504,SMAPE,P75
Germany,cnn_lstm,death_stringency,118.91687084008036,SMAPE,P75
Germany,cnn_lstm,no_exog,91.74075303711513,SMAPE,P75
Germany,curvefit_lstm,death_all,185.8864864642832,SMAPE,P75
Germany,curvefit_lstm,death_mobility,182.9348548108838,SMAPE,P75
Germany,curvefit_lstm,death_recovered,172.12142533155415,SMAPE,P75
Germany,curvefit_lstm,death_stringency,181.0164073029973,SMAPE,P75
Germany,curvefit_lstm,no_exog,170.54201411962674,SMAPE,P75
Germany,lstm,death_all,87.24819638191533,SMAPE,P75
Germany,lstm,death_mobility,104.59818611267218,SMAPE,P75
Germany,lstm,death_recovered,91.14267751126856,SMAPE,P75
Germany,lstm,death_stringency,86.40259083580402,SMAPE,P75
Germany,lstm,no_exog,90.48551742035312,SMAPE,P75
Germany,prophet,death_all,127.03477671884932,SMAPE,P75
Germany,prophet,death_mobility,111.43325179200544,SMAPE,P75
