country,model,exog_vars,value,metric,stat
United Kingdom,prophet,death_mobility,6946.330365046326,RMSE,MIN
United Kingdom,prophet,death_recovered,4907.780602822909,RMSE,MIN
United Kingdom,prophet,death_stringency,5021.344377968095,RMSE,MIN
United Kingdom,prophet,no_exog,4452.52620658337,RMSE,MIN
United Kingdom,sarima,death_all,842.3453391286305,RMSE,MIN
United Kingdom,sarima,death_mobility,681.955831828633,RMSE,MIN
United Kingdom,sarima,death_recovered,553.5086283593798,RMSE,MIN
United Kingdom,sarima,death_stringency,594.6285839456559,RMSE,MIN
United Kingdom,sarima,no_exog,513.8917407200317,RMSE,MIN
United Kingdom,svr,death_all,2364.9518422234546,RMSE,MIN
United Kingdom,svr,death_mobility,16408.5158941481,RMSE,MIN
United Kingdom,svr,death_recovered,2622.3223163076104,RMSE,MIN
United Kingdom,svr,death_stringency,1537.4546842322889,RMSE,MIN
United Kingdom,svr,no_exog,1474.67508298276,RMSE,MIN
United Kingdom,arima,death_all,27329.493368119536,RMSE,MAX
United Kingdom,arima,death_mobility,27391.91036983707,RMSE,MAX
United Kingdom,arima,death_recovered,27106.30793736436,RMSE,MAX
United Kingdom,arima,death_stringency,27134.84856768124,RMSE,MAX
United Kingdom,arima,no_exog,27275.449535428572,RMSE,MAX
United Kingdom,cnn_lstm,death_all,30273.01484883401,RMSE,MAX
United Kingdom,cnn_lstm,death_mobility,27982.53220084032,RMSE,MAX
United Kingdom,cnn_lstm,death_recovered,28586.774062192515,RMSE,MAX
United Kingdom,cnn_lstm,death_stringency,29853.26123043792,RMSE,MAX
United Kingdom,cnn_lstm,no_exog,28450.409559582826,RMSE,MAX
United Kingdom,curvefit_lstm,death_all,209295.8509350415,RMSE,MAX
United Kingdom,curvefit_lstm,death_mobility,170106.0635220404,RMSE,MAX
United Kingdom,curvefit_lstm,death_recovered,149145.75311345173,RMSE,MAX
United Kingdom,curvefit_lstm,death_stringency,151115.47988034677,RMSE,MAX
United Kingdom,curvefit_lstm,no_exog,142784.29317187262,RMSE,MAX
United Kingdom,lstm,death_all,30505.94290768784,RMSE,MAX
United Kingdom,lstm,death_mobility,28829.52993629037,RMSE,MAX
United Kingdom,lstm,death_recovered,28193.78436423573,RMSE,MAX
United Kingdom,lstm,death_stringency,27960.65897599272,RMSE,MAX
United Kingdom,lstm,no_exog,31433.25598405548,RMSE,MAX
United Kingdom,prophet,death_all,53518.56680523967,RMSE,MAX
United Kingdom,prophet,death_mobility,50290.14326646357,RMSE,MAX
United Kingdom,prophet,death_recovered,52053.89010575994,RMSE,MAX
United Kingdom,prophet,death_stringency,60643.899676061264,RMSE,MAX
United Kingdom,prophet,no_exog,52348.62036746951,RMSE,MAX
United Kingdom,sarima,death_all,23845.462540873195,RMSE,MAX
United Kingdom,sarima,death_mobility,23888.132041851342,RMSE,MAX
United Kingdom,sarima,death_recovered,23664.987580173365,RMSE,MAX
United Kingdom,sarima,death_stringency,23627.44924358628,RMSE,MAX
United Kingdom,sarima,no_exog,23799.38106877273,RMSE,MAX
United Kingdom,svr,death_all,27806.396502350886,RMSE,MAX
United Kingdom,svr,death_mobility,29382.8357913851,RMSE,MAX
United Kingdom,svr,death_recovered,26263.972133062583,RMSE,MAX
United Kingdom,svr,death_stringency,29757.761447574638,RMSE,MAX
United Kingdom,svr,no_exog,24894.62762944518,RMSE,MAX
United Kingdom,arima,death_all,179.4275525643783,SMAPE,MEDIAN
United Kingdom,arima,death_mobility,179.01500692125376,SMAPE,MEDIAN
United Kingdom,arima,death_recovered,179.31779023790688,SMAPE,MEDIAN
United Kingdom,arima,death_stringency,179.6394569318221,SMAPE,MEDIAN
United Kingdom,arima,no_exog,179.27200612884027,SMAPE,MEDIAN
United Kingdom,cnn_lstm,death_all,181.10678490889745,SMAPE,MEDIAN
United Kingdom,cnn_lstm,death_mobility,184.8382676484461,SMAPE,MEDIAN
United Kingdom,cnn_lstm,death_recovered,185.37108908453675,SMAPE,MEDIAN
United Kingdom,cnn_lstm,death_stringency,189.5256171579067,SMAPE,MEDIAN
United Kingdom,cnn_lstm,no_exog,184.1190506581541,SMAPE,MEDIAN
United Kingdom,curvefit_lstm,death_all,189.59476080927712,SMAPE,MEDIAN
United Kingdom,curvefit_lstm,death_mobility,187.5178205800264,SMAPE,MEDIAN
United Kingdom,curvefit_lstm,death_recovered,186.37580407016625,SMAPE,MEDIAN
United Kingdom,curvefit_lstm,death_stringency,186.87290226019823,SMAPE,MEDIAN
United Kingdom,curvefit_lstm,no_exog,186.1166812739276,SMAPE,MEDIAN
United Kingdom,lstm,death_all,182.79312167744973,SMAPE,MEDIAN
United Kingdom,lstm,death_mobility,183.2886054694385,SMAPE,MEDIAN
United Kingdom,lstm,death_recovered,183.40495322846013,SMAPE,MEDIAN
United Kingdom,lstm,death_stringency,182.8904118515413,SMAPE,MEDIAN
United Kingdom,lstm,no_exog,183.81380938885545,SMAPE,MEDIAN
United Kingdom,prophet,death_all,181.931899907896,SMAPE,MEDIAN
United Kingdom,prophet,death_mobility,182.2046053525102,SMAPE,MEDIAN
United Kingdom,prophet,death_recovered,190.84212932143868,SMAPE,MEDIAN
United Kingdom,prophet,death_stringency,183.0102899946905,SMAPE,MEDIAN
United Kingdom,prophet,no_exog,189.910514511798,SMAPE,MEDIAN
United Kingdom,sarima,death_all,168.28764457896736,SMAPE,MEDIAN
United Kingdom,sarima,death_mobility,168.09797658038792,SMAPE,MEDIAN
United Kingdom,sarima,death_recovered,169.01876649639152,SMAPE,MEDIAN
United Kingdom,sarima,death_stringency,168.86959568611107,SMAPE,MEDIAN
United Kingdom,sarima,no_exog,167.9686617663508,SMAPE,MEDIAN
United Kingdom,svr,death_all,185.93812197240524,SMAPE,MEDIAN
United Kingdom,svr,death_mobility,175.95598067033146,SMAPE,MEDIAN
United Kingdom,svr,death_recovered,177.79374583616828,SMAPE,MEDIAN
United Kingdom,svr,death_stringency,188.968846919392,SMAPE,MEDIAN
United Kingdom,svr,no_exog,171.60045580911557,SMAPE,MEDIAN
United Kingdom,arima,death_all,174.67947038593817,SMAPE,P25
United Kingdom,arima,death_mobility,174.4764522920882,SMAPE,P25
United Kingdom,arima,death_recovered,175.7283285614613,SMAPE,P25
United Kingdom,arima,death_stringency,175.44386280768262,SMAPE,P25
United Kingdom,arima,no_exog,174.8348169056174,SMAPE,P25
United Kingdom,cnn_lstm,death_all,175.41475565097602,SMAPE,P25
United Kingdom,cnn_lstm,death_mobility,181.76695611635776,SMAPE,P25
United Kingdom,cnn_lstm,death_recovered,182.29546005256347,SMAPE,P25
United Kingdom,cnn_lstm,death_stringency,183.2765596277933,SMAPE,P25
United Kingdom,cnn_lstm,no_exog,181.639019383886,SMAPE,P25
United Kingdom,curvefit_lstm,death_all,186.0027994340178,SMAPE,P25
United Kingdom,curvefit_lstm,death_mobility,183.96194100345932,SMAPE,P25
United Kingdom,curvefit_lstm,death_recovered,181.2944590225486,SMAPE,P25
United Kingdom,curvefit_lstm,death_stringency,182.81487340529333,SMAPE,P25
United Kingdom,curvefit_lstm,no_exog,181.4906067183529,SMAPE,P25
United Kingdom,lstm,death_all,178.95949013989457,SMAPE,P25
United Kingdom,lstm,death_mobility,179.35559779878082,SMAPE,P25
United Kingdom,lstm,death_recovered,181.15509571853624,SMAPE,P25
