country,model,exog_vars,value,metric,stat
Australia,lstm,no_exog,1432.2356480189733,MAE,MIN
Australia,prophet,death_all,1887.5420315133872,MAE,MIN
Australia,prophet,death_mobility,1917.0347904148543,MAE,MIN
Australia,prophet,death_recovered,2962.129838667297,MAE,MIN
Australia,prophet,death_stringency,1968.5904754775336,MAE,MIN
Australia,prophet,no_exog,2174.8132559368664,MAE,MIN
Australia,sarima,death_all,272.3532731510203,MAE,MIN
Australia,sarima,death_mobility,269.0485680097022,MAE,MIN
Australia,sarima,death_recovered,270.8754489667476,MAE,MIN
Australia,sarima,death_stringency,270.15289429864407,MAE,MIN
Australia,sarima,no_exog,554.4744801793505,MAE,MIN
Australia,svr,death_all,2375.3708073795065,MAE,MIN
Australia,svr,death_mobility,2004.0260831141384,MAE,MIN
Australia,svr,death_recovered,5465.800739853023,MAE,MIN
Australia,svr,death_stringency,2392.8401401630813,MAE,MIN
Australia,svr,no_exog,15716.79323333174,MAE,MIN
Australia,arima,death_all,29940.599787915045,MAE,MAX
Australia,arima,death_mobility,29928.05844011383,MAE,MAX
Australia,arima,death_recovered,30282.154169224097,MAE,MAX
Australia,arima,death_stringency,30308.518303199828,MAE,MAX
Australia,arima,no_exog,32612.713882756496,MAE,MAX
Australia,cnn_lstm,death_all,47519.16016,MAE,MAX
Australia,cnn_lstm,death_mobility,36485.755580357145,MAE,MAX
Australia,cnn_lstm,death_recovered,31880.42159598214,MAE,MAX
Australia,cnn_lstm,death_stringency,22879.37862723214,MAE,MAX
Australia,cnn_lstm,no_exog,31766.54659598214,MAE,MAX
Australia,curvefit_lstm,death_all,40242.19376284004,MAE,MAX
Australia,curvefit_lstm,death_mobility,38664.19411161236,MAE,MAX
Australia,curvefit_lstm,death_recovered,31802.497264514142,MAE,MAX
Australia,curvefit_lstm,death_stringency,30207.304602683787,MAE,MAX
Australia,curvefit_lstm,no_exog,30229.521818085574,MAE,MAX
Australia,lstm,death_all,26719.272600446428,MAE,MAX
Australia,lstm,death_mobility,24688.166015625,MAE,MAX
Australia,lstm,death_recovered,39460.27232142857,MAE,MAX
Australia,lstm,death_stringency,43101.80747767857,MAE,MAX
Australia,lstm,no_exog,40297.40987723215,MAE,MAX
Australia,prophet,death_all,35457.17876827064,MAE,MAX
Australia,prophet,death_mobility,36105.77263761316,MAE,MAX
Australia,prophet,death_recovered,37749.856805889576,MAE,MAX
Australia,prophet,death_stringency,34660.937423316944,MAE,MAX
Australia,prophet,no_exog,32618.75415630062,MAE,MAX
Australia,sarima,death_all,18116.992965687205,MAE,MAX
Australia,sarima,death_mobility,18111.0758292108,MAE,MAX
Australia,sarima,death_recovered,18201.111702952963,MAE,MAX
Australia,sarima,death_stringency,18156.697217527028,MAE,MAX
Australia,sarima,no_exog,17663.064821124663,MAE,MAX
Australia,svr,death_all,16545.920063603662,MAE,MAX
Australia,svr,death_mobility,15065.256377258356,MAE,MAX
Australia,svr,death_recovered,21659.367243375185,MAE,MAX
Australia,svr,death_stringency,16528.970991945465,MAE,MAX
Australia,svr,no_exog,39773.74853554375,MAE,MAX
Australia,arima,death_all,8385.981063255753,RMSE,MEDIAN
Australia,arima,death_mobility,8388.241436487016,RMSE,MEDIAN
Australia,arima,death_recovered,8647.54473349073,RMSE,MEDIAN
Australia,arima,death_stringency,8648.226781693262,RMSE,MEDIAN
Australia,arima,no_exog,9544.707108043744,RMSE,MEDIAN
Australia,cnn_lstm,death_all,31687.27794647767,RMSE,MEDIAN
Australia,cnn_lstm,death_mobility,16265.91458734018,RMSE,MEDIAN
Australia,cnn_lstm,death_recovered,17352.444887700593,RMSE,MEDIAN
Australia,cnn_lstm,death_stringency,12983.35353995648,RMSE,MEDIAN
Australia,cnn_lstm,no_exog,13984.619733377338,RMSE,MEDIAN
Australia,curvefit_lstm,death_all,36791.62456783801,RMSE,MEDIAN
Australia,curvefit_lstm,death_mobility,32901.68895477434,RMSE,MEDIAN
Australia,curvefit_lstm,death_recovered,23081.93744319844,RMSE,MEDIAN
Australia,curvefit_lstm,death_stringency,22995.27043481022,RMSE,MEDIAN
Australia,curvefit_lstm,no_exog,21129.624201542923,RMSE,MEDIAN
Australia,lstm,death_all,15011.728705135758,RMSE,MEDIAN
Australia,lstm,death_mobility,9511.395714455664,RMSE,MEDIAN
Australia,lstm,death_recovered,12630.655721575602,RMSE,MEDIAN
Australia,lstm,death_stringency,19650.38295854212,RMSE,MEDIAN
Australia,lstm,no_exog,13037.326228020744,RMSE,MEDIAN
Australia,prophet,death_all,12121.485657132083,RMSE,MEDIAN
Australia,prophet,death_mobility,13029.358658488614,RMSE,MEDIAN
Australia,prophet,death_recovered,15942.834693186023,RMSE,MEDIAN
Australia,prophet,death_stringency,13224.391373196297,RMSE,MEDIAN
Australia,prophet,no_exog,17366.44531776912,RMSE,MEDIAN
Australia,sarima,death_all,6274.110071285471,RMSE,MEDIAN
Australia,sarima,death_mobility,6281.369932185948,RMSE,MEDIAN
Australia,sarima,death_recovered,6260.943223224614,RMSE,MEDIAN
Australia,sarima,death_stringency,6269.612926856684,RMSE,MEDIAN
Australia,sarima,no_exog,4984.570986395303,RMSE,MEDIAN
Australia,svr,death_all,10870.530058537646,RMSE,MEDIAN
Australia,svr,death_mobility,10224.42254002666,RMSE,MEDIAN
Australia,svr,death_recovered,15238.42518951594,RMSE,MEDIAN
Australia,svr,death_stringency,10860.104875849873,RMSE,MEDIAN
Australia,svr,no_exog,28769.018240951955,RMSE,MEDIAN
Australia,arima,death_all,5050.534524641184,RMSE,P25
Australia,arima,death_mobility,5051.569004143669,RMSE,P25
Australia,arima,death_recovered,4985.502090948048,RMSE,P25
Australia,arima,death_stringency,5162.436700049235,RMSE,P25
Australia,arima,no_exog,6734.330769893248,RMSE,P25
Australia,cnn_lstm,death_all,25529.983496637025,RMSE,P25
Australia,cnn_lstm,death_mobility,10218.115567755034,RMSE,P25
Australia,cnn_lstm,death_recovered,12495.860121614074,RMSE,P25
Australia,cnn_lstm,death_stringency,11015.748459378545,RMSE,P25
Australia,cnn_lstm,no_exog,11240.411195059722,RMSE,P25
Australia,curvefit_lstm,death_all,35355.531753693154,RMSE,P25
Australia,curvefit_lstm,death_mobility,31423.06984319816,RMSE,P25
Australia,curvefit_lstm,death_recovered,20930.932645694826,RMSE,P25
Australia,curvefit_lstm,death_stringency,21759.101932661084,RMSE,P25
Australia,curvefit_lstm,no_exog,19845.893802153005,RMSE,P25
Australia,lstm,death_all,12176.363552412518,RMSE,P25
Australia,lstm,death_mobility,6634.210296700749,RMSE,P25
Australia,lstm,death_recovered,10415.92281281138,RMSE,P25
Australia,lstm,death_stringency,15900.295053166195,RMSE,P25
Australia,lstm,no_exog,9649.218877991112,RMSE,P25
Australia,prophet,death_all,8970.186584175633,RMSE,P25
Australia,prophet,death_mobility,8865.262490165107,RMSE,P25
Australia,prophet,death_recovered,8617.496774679134,RMSE,P25
Australia,prophet,death_stringency,8768.024410399528,RMSE,P25
Australia,prophet,no_exog,10056.863752320509,RMSE,P25
Australia,sarima,death_all,3533.550458707493,RMSE,P25
Australia,sarima,death_mobility,3504.31202658554,RMSE,P25
Australia,sarima,death_recovered,3286.100368410739,RMSE,P25
Australia,sarima,death_stringency,3288.6412147037263,RMSE,P25
Australia,sarima,no_exog,2582.456021535508,RMSE,P25
Australia,svr,death_all,8767.933089160615,RMSE,P25
Australia,svr,death_mobility,6845.991948628821,RMSE,P25
Australia,svr,death_recovered,10836.611607374032,RMSE,P25
Australia,svr,death_stringency,8744.570384915247,RMSE,P25
Australia,svr,no_exog,25954.83018905236,RMSE,P25
Australia,arima,death_all,16626.098787029998,RMSE,P75
Australia,arima,death_mobility,16667.74838273934,RMSE,P75
Australia,arima,death_recovered,16582.594064900833,RMSE,P75
Australia,arima,death_stringency,16530.88821939007,RMSE,P75
Australia,arima,no_exog,18501.05472308833,RMSE,P75
Australia,cnn_lstm,death_all,40210.15501455733,RMSE,P75
Australia,cnn_lstm,death_mobility,21839.37818469437,RMSE,P75
Australia,cnn_lstm,death_recovered,21115.47417895481,RMSE,P75
Australia,cnn_lstm,death_stringency,18606.1756446338,RMSE,P75
Australia,cnn_lstm,no_exog,20884.9031199303,RMSE,P75
Australia,curvefit_lstm,death_all,38103.28852125566,RMSE,P75
Australia,curvefit_lstm,death_mobility,34070.16187351759,RMSE,P75
Australia,curvefit_lstm,death_recovered,25289.403207193754,RMSE,P75
Australia,curvefit_lstm,death_stringency,24563.797213670907,RMSE,P75
Australia,curvefit_lstm,no_exog,23823.913091394286,RMSE,P75
Australia,lstm,death_all,20090.25848572969,RMSE,P75
Australia,lstm,death_mobility,18321.6525241668,RMSE,P75
Australia,lstm,death_recovered,23610.31922777075,RMSE,P75
Australia,lstm,death_stringency,29985.882521932144,RMSE,P75
Australia,lstm,no_exog,21753.432049140745,RMSE,P75
Australia,prophet,death_all,21352.45006217153,RMSE,P75
Australia,prophet,death_mobility,19555.385294264084,RMSE,P75
Australia,prophet,death_recovered,20211.9219596413,RMSE,P75
Australia,prophet,death_stringency,21374.96949730117,RMSE,P75
Australia,prophet,no_exog,24305.606609896717,RMSE,P75
Australia,sarima,death_all,8675.97246829584,RMSE,P75
Australia,sarima,death_mobility,8679.443638873501,RMSE,P75
Australia,sarima,death_recovered,8742.969435953593,RMSE,P75
Australia,sarima,death_stringency,8743.514109362723,RMSE,P75
Australia,sarima,no_exog,9342.957171556329,RMSE,P75
Australia,svr,death_all,21014.359188278264,RMSE,P75
Australia,svr,death_mobility,20285.573196153862,RMSE,P75
Australia,svr,death_recovered,18062.238573400464,RMSE,P75
Australia,svr,death_stringency,21002.35560343354,RMSE,P75
Australia,svr,no_exog,32281.04436393432,RMSE,P75
Australia,arima,death_all,1713.6044642721945,RMSE,MIN
Australia,arima,death_mobility,1682.2362130192528,RMSE,MIN
Australia,arima,death_recovered,1322.7270247918875,RMSE,MIN
Australia,arima,death_stringency,1322.14522646765,RMSE,MIN
Australia,arima,no_exog,2730.911253027733,RMSE,MIN
Australia,cnn_lstm,death_all,15168.475666442357,RMSE,MIN
Australia,cnn_lstm,death_mobility,5817.068448492655,RMSE,MIN
Australia,cnn_lstm,death_recovered,7497.885044178838,RMSE,MIN
Australia,cnn_lstm,death_stringency,8197.355513056273,RMSE,MIN
Australia,cnn_lstm,no_exog,6437.144800097352,RMSE,MIN
Australia,curvefit_lstm,death_all,28301.960639684585,RMSE,MIN
Australia,curvefit_lstm,death_mobility,24416.64808724256,RMSE,MIN
Australia,curvefit_lstm,death_recovered,17192.232099730612,RMSE,MIN
Australia,curvefit_lstm,death_stringency,16834.85787227995,RMSE,MIN
Australia,curvefit_lstm,no_exog,16340.886680668613,RMSE,MIN
Australia,lstm,death_all,4486.468949834791,RMSE,MIN
Australia,lstm,death_mobility,1802.431101591948,RMSE,MIN
Australia,lstm,death_recovered,5555.292190251758,RMSE,MIN
Australia,lstm,death_stringency,4331.492712664151,RMSE,MIN
Australia,lstm,no_exog,1958.38414824866,RMSE,MIN
Australia,prophet,death_all,2030.3573880511287,RMSE,MIN
Australia,prophet,death_mobility,2217.838543898425,RMSE,MIN
Australia,prophet,death_recovered,4360.4065115525245,RMSE,MIN
Australia,prophet,death_stringency,2486.423471404993,RMSE,MIN
Australia,prophet,no_exog,2950.683378812591,RMSE,MIN
Australia,sarima,death_all,469.4341652317613,RMSE,MIN
Australia,sarima,death_mobility,465.908428421904,RMSE,MIN
Australia,sarima,death_recovered,467.3725331912845,RMSE,MIN
Australia,sarima,death_stringency,468.1561020259216,RMSE,MIN
Australia,sarima,no_exog,679.39078691453,RMSE,MIN
Australia,svr,death_all,3516.0894256595648,RMSE,MIN
Australia,svr,death_mobility,2495.7644132258683,RMSE,MIN
Australia,svr,death_recovered,5763.500726266452,RMSE,MIN
Australia,svr,death_stringency,3498.9025155075856,RMSE,MIN
Australia,svr,no_exog,19902.669555435103,RMSE,MIN
Australia,arima,death_all,30133.40903939333,RMSE,MAX
Australia,arima,death_mobility,30125.409137363557,RMSE,MAX
Australia,arima,death_recovered,30441.74134884661,RMSE,MAX
Australia,arima,death_stringency,30464.248581843523,RMSE,MAX
Australia,arima,no_exog,33390.12277957375,RMSE,MAX
Australia,cnn_lstm,death_all,48204.53634976071,RMSE,MAX
Australia,cnn_lstm,death_mobility,37167.315331784266,RMSE,MAX
Australia,cnn_lstm,death_recovered,32846.410516676195,RMSE,MAX
Australia,cnn_lstm,death_stringency,28774.22075285217,RMSE,MAX
Australia,cnn_lstm,no_exog,32524.27710131325,RMSE,MAX
Australia,curvefit_lstm,death_all,40340.21130301415,RMSE,MAX
Australia,curvefit_lstm,death_mobility,39237.47313791574,RMSE,MAX
Australia,curvefit_lstm,death_recovered,32670.289397424815,RMSE,MAX
Australia,curvefit_lstm,death_stringency,32179.5221963456,RMSE,MAX
Australia,curvefit_lstm,no_exog,31664.44742308128,RMSE,MAX
Australia,lstm,death_all,29361.45743611664,RMSE,MAX
Australia,lstm,death_mobility,27884.950363590982,RMSE,MAX
Australia,lstm,death_recovered,39498.40502330366,RMSE,MAX
Australia,lstm,death_stringency,43662.300419780186,RMSE,MAX
Australia,lstm,no_exog,42142.58163465117,RMSE,MAX
Australia,prophet,death_all,37138.50897201808,RMSE,MAX
Australia,prophet,death_mobility,37841.68979564147,RMSE,MAX
Australia,prophet,death_recovered,39629.16830975569,RMSE,MAX
Australia,prophet,death_stringency,36433.100896009535,RMSE,MAX
Australia,prophet,no_exog,33306.220351330674,RMSE,MAX
Australia,sarima,death_all,18925.13502789103,RMSE,MAX
Australia,sarima,death_mobility,18925.80064965457,RMSE,MAX
Australia,sarima,death_recovered,19082.35328402753,RMSE,MAX
Australia,sarima,death_stringency,19021.61745342246,RMSE,MAX
Australia,sarima,no_exog,18921.5191606293,RMSE,MAX
Australia,svr,death_all,31616.22849151968,RMSE,MAX
Australia,svr,death_mobility,30898.20668497699,RMSE,MAX
Australia,svr,death_recovered,27516.279261444088,RMSE,MAX
Australia,svr,death_stringency,31604.340653180207,RMSE,MAX
Australia,svr,no_exog,39998.55333508387,RMSE,MAX
Australia,arima,death_all,98.20956699683998,SMAPE,MEDIAN
Australia,arima,death_mobility,97.49616703809184,SMAPE,MEDIAN
Australia,arima,death_recovered,95.82328546380202,SMAPE,MEDIAN
Australia,arima,death_stringency,95.59088884842126,SMAPE,MEDIAN
Australia,arima,no_exog,108.70864576160362,SMAPE,MEDIAN
Australia,cnn_lstm,death_all,152.78811364937707,SMAPE,MEDIAN
Australia,cnn_lstm,death_mobility,130.89084068782648,SMAPE,MEDIAN
Australia,cnn_lstm,death_recovered,143.58412964175182,SMAPE,MEDIAN
Australia,cnn_lstm,death_stringency,136.304333382254,SMAPE,MEDIAN
Australia,cnn_lstm,no_exog,142.60272221899362,SMAPE,MEDIAN
Australia,curvefit_lstm,death_all,157.72038487870913,SMAPE,MEDIAN
Australia,curvefit_lstm,death_mobility,155.8958256066923,SMAPE,MEDIAN
Australia,curvefit_lstm,death_recovered,148.90940733813474,SMAPE,MEDIAN
Australia,curvefit_lstm,death_stringency,148.77437152199283,SMAPE,MEDIAN
Australia,curvefit_lstm,no_exog,148.06684351195895,SMAPE,MEDIAN
Australia,lstm,death_all,139.91065416391146,SMAPE,MEDIAN
Australia,lstm,death_mobility,123.50791054857524,SMAPE,MEDIAN
Australia,lstm,death_recovered,142.1988186720027,SMAPE,MEDIAN
Australia,lstm,death_stringency,150.7106285216206,SMAPE,MEDIAN
Australia,lstm,no_exog,146.3346118585083,SMAPE,MEDIAN
Australia,prophet,death_all,138.40409977624597,SMAPE,MEDIAN
Australia,prophet,death_mobility,120.35886412969587,SMAPE,MEDIAN
Australia,prophet,death_recovered,138.2950509651608,SMAPE,MEDIAN
Australia,prophet,death_stringency,154.41264557327122,SMAPE,MEDIAN
Australia,prophet,no_exog,145.84562869354852,SMAPE,MEDIAN
Australia,sarima,death_all,75.33737064155775,SMAPE,MEDIAN
Australia,sarima,death_mobility,74.33789508880508,SMAPE,MEDIAN
Australia,sarima,death_recovered,71.59746281269872,SMAPE,MEDIAN
Australia,sarima,death_stringency,72.52173579113239,SMAPE,MEDIAN
Australia,sarima,no_exog,74.01803669449761,SMAPE,MEDIAN
Australia,svr,death_all,165.54023559677944,SMAPE,MEDIAN
Australia,svr,death_mobility,90.38683136627398,SMAPE,MEDIAN
Australia,svr,death_recovered,137.1209454532017,SMAPE,MEDIAN
Australia,svr,death_stringency,163.27879116200938,SMAPE,MEDIAN
Australia,svr,no_exog,150.80378382188633,SMAPE,MEDIAN
Australia,arima,death_all,74.5944109925816,SMAPE,P25
Australia,arima,death_mobility,75.021456770709,SMAPE,P25
Australia,arima,death_recovered,65.09509868544467,SMAPE,P25
Australia,arima,death_stringency,66.09274466288326,SMAPE,P25
Australia,arima,no_exog,85.3677516698048,SMAPE,P25
Australia,cnn_lstm,death_all,141.82133338381044,SMAPE,P25
Australia,cnn_lstm,death_mobility,110.22733561751988,SMAPE,P25
Australia,cnn_lstm,death_recovered,122.37533914319232,SMAPE,P25
Australia,cnn_lstm,death_stringency,115.34158096432962,SMAPE,P25
Australia,cnn_lstm,no_exog,122.35516104391448,SMAPE,P25
Australia,curvefit_lstm,death_all,148.67198809859246,SMAPE,P25
Australia,curvefit_lstm,death_mobility,145.9306951144636,SMAPE,P25
Australia,curvefit_lstm,death_recovered,136.90477216325547,SMAPE,P25
Australia,curvefit_lstm,death_stringency,137.24356583134335,SMAPE,P25
Australia,curvefit_lstm,no_exog,135.1322138711814,SMAPE,P25
Australia,lstm,death_all,121.69354586546356,SMAPE,P25
Australia,lstm,death_mobility,101.6712533762949,SMAPE,P25
Australia,lstm,death_recovered,120.01007923565793,SMAPE,P25
Australia,lstm,death_stringency,137.40678576780212,SMAPE,P25
Australia,lstm,no_exog,117.56728977485228,SMAPE,P25
Australia,prophet,death_all,108.69281451431432,SMAPE,P25
Australia,prophet,death_mobility,83.60794991745118,SMAPE,P25
Australia,prophet,death_recovered,104.79686026736778,SMAPE,P25
Australia,prophet,death_stringency,120.35829931877986,SMAPE,P25
Australia,prophet,no_exog,107.87328260979504,SMAPE,P25
Australia,sarima,death_all,45.52616874041881,SMAPE,P25
Australia,sarima,death_mobility,45.15573735546288,SMAPE,P25
Australia,sarima,death_recovered,39.09677602542653,SMAPE,P25
Australia,sarima,death_stringency,40.20276578723129,SMAPE,P25
Australia,sarima,no_exog,41.46994259067161,SMAPE,P25
Australia,svr,death_all,151.30669624562603,SMAPE,P25
Australia,svr,death_mobility,73.8832520653574,SMAPE,P25
Australia,svr,death_recovered,109.27607344535332,SMAPE,P25
Australia,svr,death_stringency,148.5062402434123,SMAPE,P25
Australia,svr,no_exog,137.97106983725098,SMAPE,P25
Australia,arima,death_all,133.04568733097605,SMAPE,P75
Australia,arima,death_mobility,133.16852230082063,SMAPE,P75
Australia,arima,death_recovered,132.02695732571192,SMAPE,P75
Australia,arima,death_stringency,132.01941049844277,SMAPE,P75
Australia,arima,no_exog,140.6644495489058,SMAPE,P75
Australia,cnn_lstm,death_all,163.9641748951575,SMAPE,P75
Australia,cnn_lstm,death_mobility,154.72316978989403,SMAPE,P75
Australia,cnn_lstm,death_recovered,154.75138297485285,SMAPE,P75
Australia,cnn_lstm,death_stringency,154.19190919409712,SMAPE,P75
Australia,cnn_lstm,no_exog,154.1046408690891,SMAPE,P75
Australia,curvefit_lstm,death_all,167.4247543560921,SMAPE,P75
Australia,curvefit_lstm,death_mobility,164.44331166857253,SMAPE,P75
Australia,curvefit_lstm,death_recovered,158.53401765274063,SMAPE,P75
Australia,curvefit_lstm,death_stringency,159.49963565515026,SMAPE,P75
Australia,curvefit_lstm,no_exog,158.6599739789717,SMAPE,P75
Australia,lstm,death_all,156.01148163245486,SMAPE,P75
Australia,lstm,death_mobility,141.27432864191482,SMAPE,P75
Australia,lstm,death_recovered,151.25179525565432,SMAPE,P75
Australia,lstm,death_stringency,157.27436615794295,SMAPE,P75
Australia,lstm,no_exog,175.34315790116705,SMAPE,P75
Australia,prophet,death_all,171.5124210714299,SMAPE,P75
