country,model,exog_vars,value,metric,stat
China,curvefit_lstm,death_stringency,38776.65674621068,RMSE,MAX
China,curvefit_lstm,no_exog,33626.74453019975,RMSE,MAX
China,lstm,death_all,38791.07410818147,RMSE,MAX
China,lstm,death_mobility,33990.28960448848,RMSE,MAX
China,lstm,death_recovered,34368.095265772106,RMSE,MAX
China,lstm,death_stringency,39233.98907954807,RMSE,MAX
China,lstm,no_exog,35517.10078558366,RMSE,MAX
China,prophet,death_all,1078141.6135754522,RMSE,MAX
China,prophet,death_mobility,1092533.8236562638,RMSE,MAX
China,prophet,death_recovered,1088638.7919408546,RMSE,MAX
China,prophet,death_stringency,1068016.1555965345,RMSE,MAX
China,prophet,no_exog,40730.18612703316,RMSE,MAX
China,sarima,death_all,42008.82034966192,RMSE,MAX
China,sarima,death_mobility,41300.95530716983,RMSE,MAX
China,sarima,death_recovered,41328.99463042595,RMSE,MAX
China,sarima,death_stringency,41337.913712224006,RMSE,MAX
China,sarima,no_exog,41243.06528928278,RMSE,MAX
China,svr,death_all,49361.82895582605,RMSE,MAX
China,svr,death_mobility,51874.96792430319,RMSE,MAX
China,svr,death_recovered,51825.82143901955,RMSE,MAX
China,svr,death_stringency,49530.76679040331,RMSE,MAX
China,svr,no_exog,50662.25932738501,RMSE,MAX
China,arima,death_all,28.0183652490656,SMAPE,MEDIAN
China,arima,death_mobility,27.965041841717444,SMAPE,MEDIAN
China,arima,death_recovered,27.968124930624413,SMAPE,MEDIAN
China,arima,death_stringency,28.013293724028017,SMAPE,MEDIAN
China,arima,no_exog,27.98568020390156,SMAPE,MEDIAN
China,cnn_lstm,death_all,162.84797955483094,SMAPE,MEDIAN
China,cnn_lstm,death_mobility,41.47517380217158,SMAPE,MEDIAN
China,cnn_lstm,death_recovered,42.49053221897015,SMAPE,MEDIAN
China,cnn_lstm,death_stringency,179.08564805577112,SMAPE,MEDIAN
China,cnn_lstm,no_exog,98.42352606273415,SMAPE,MEDIAN
China,curvefit_lstm,death_all,83.52454964295814,SMAPE,MEDIAN
China,curvefit_lstm,death_mobility,46.4213543329359,SMAPE,MEDIAN
China,curvefit_lstm,death_recovered,49.78221543392655,SMAPE,MEDIAN
China,curvefit_lstm,death_stringency,75.7898194528359,SMAPE,MEDIAN
China,curvefit_lstm,no_exog,50.57432204201078,SMAPE,MEDIAN
China,lstm,death_all,71.49613582192609,SMAPE,MEDIAN
China,lstm,death_mobility,51.48662456221159,SMAPE,MEDIAN
